geoid,idx_row,idx_col,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,lstf_temporal,ndvi_temporal,ndmi_temporal,elv_rel,elv,tri,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,downhill_fraction,dom_clock_dir,lstf_2016,lstf_2017,lstf_2018,lstf_2019,lstf_2020,lstf_2021,lstf_2022,lstf_2023,lstf_2024,lstf_2025,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,ndvi_2025,ndmi_2016,ndmi_2017,ndmi_2018,ndmi_2019,ndmi_2020,ndmi_2021,ndmi_2022,ndmi_2023,ndmi_2024,ndmi_2025
122704,169,517,45.67488479614258,-89.51069641113281,71.36,-8.12,0.18,0.61,0.03,-0.03,0.19,0.19,-0.03,"[75.23,71.28,69.72,73.03,67.50,65.77,79.63,74.62,69.73,67.11]","[0.66,0.51,0.71,0.79,0.39,0.52,0.70,0.73,0.36,0.69]","[0.24,0.04,0.38,0.38,-0.07,0.04,0.30,0.30,-0.15,0.43]",32.46,496.94,0,0,0,0,0,0,0,0.5,0.35,0.96,0.14,0.32,0.0,0,,75.23,71.28,69.72,73.03,67.5,65.77,79.63,74.62,69.73,67.11,0.66,0.51,0.71,0.79,0.39,0.52,0.7,0.73,0.36,0.69,0.24,0.04,0.38,0.38,-0.07,0.04,0.3,0.3,-0.15,0.43
122705,169,518,45.67488479614258,-89.51051330566406,71.39,-8.09,0.19,0.61,0.02,-0.03,0.19,0.2,-0.04,"[75.21,71.34,69.86,73.09,67.50,65.81,79.65,74.62,69.72,67.13]","[0.66,0.51,0.70,0.78,0.41,0.52,0.70,0.72,0.37,0.69]","[0.24,0.03,0.37,0.37,-0.05,0.05,0.30,0.30,-0.13,0.44]",33.34,497.82,0,0,0,0,0,0,0,0.51,0.34,0.95,0.13,0.33,0.0,0,,75.21,71.34,69.86,73.09,67.5,65.81,79.65,74.62,69.72,67.13,0.66,0.51,0.7,0.78,0.41,0.52,0.7,0.72,0.37,0.69,0.24,0.03,0.37,0.37,-0.05,0.05,0.3,0.3,-0.13,0.44
122706,169,519,45.67488479614258,-89.51033782958984,71.42,-8.18,0.19,0.61,0.02,-0.03,0.2,0.21,-0.03,"[75.31,71.37,69.99,73.11,67.51,65.83,79.67,74.60,69.68,67.13]","[0.66,0.52,0.70,0.78,0.43,0.53,0.70,0.72,0.39,0.68]","[0.24,0.05,0.36,0.37,-0.03,0.06,0.30,0.30,-0.11,0.45]",33.46,497.94,0,0,0,0,0,0,0,0.52,0.34,0.95,0.13,0.34,0.0,0,,75.31,71.37,69.99,73.11,67.51,65.83,79.67,74.6,69.68,67.13,0.66,0.52,0.7,0.78,0.43,0.53,0.7,0.72,0.39,0.68,0.24,0.05,0.36,0.37,-0.03,0.06,0.3,0.3,-0.11,0.45
122707,169,520,45.67488479614258,-89.5101547241211,71.45,-8.33,0.18,0.6,0.03,-0.02,0.2,0.22,-0.03,"[75.45,71.39,70.08,73.14,67.56,65.86,79.69,74.57,69.63,67.11]","[0.65,0.53,0.68,0.76,0.43,0.53,0.69,0.71,0.39,0.67]","[0.23,0.07,0.35,0.35,-0.02,0.07,0.30,0.29,-0.10,0.46]",32.94,497.42,0,0,0,0,0,0,0,0.52,0.33,0.94,0.12,0.36,0.0,0,,75.45,71.39,70.08,73.14,67.56,65.86,79.69,74.57,69.63,67.11,0.65,0.53,0.68,0.76,0.43,0.53,0.69,0.71,0.39,0.67,0.23,0.07,0.35,0.35,-0.02,0.07,0.3,0.29,-0.1,0.46
122708,169,521,45.67488479614258,-89.50997924804688,71.48,-8.52,0.17,0.6,0.03,-0.02,0.2,0.23,-0.02,"[75.59,71.42,70.13,73.17,67.64,65.90,79.72,74.53,69.59,67.07]","[0.63,0.54,0.67,0.74,0.42,0.53,0.68,0.70,0.39,0.67]","[0.22,0.09,0.34,0.34,-0.02,0.07,0.29,0.28,-0.10,0.45]",32.28,496.76,0,0,0,0,0,0,0,0.52,0.31,0.93,0.12,0.38,0.0,0,,75.59,71.42,70.13,73.17,67.64,65.9,79.72,74.53,69.59,67.07,0.63,0.54,0.67,0.74,0.42,0.53,0.68,0.7,0.39,0.67,0.22,0.09,0.34,0.34,-0.02,0.07,0.29,0.28,-0.1,0.45
122709,169,522,45.67488479614258,-89.50979614257812,71.49,-8.74,0.17,0.59,0.03,-0.02,0.19,0.23,-0.02,"[75.73,71.44,70.08,73.21,67.76,65.95,79.74,74.46,69.55,66.98]","[0.63,0.55,0.66,0.74,0.41,0.52,0.68,0.70,0.37,0.66]","[0.21,0.11,0.34,0.34,-0.04,0.07,0.28,0.27,-0.11,0.45]",32.03,496.51,0,0,0,0,0,0,0,0.52,0.3,0.93,0.12,0.4,0.0,0,,75.73,71.44,70.08,73.21,67.76,65.95,79.74,74.46,69.55,66.98,0.63,0.55,0.66,0.74,0.41,0.52,0.68,0.7,0.37,0.66,0.21,0.11,0.34,0.34,-0.04,0.07,0.28,0.27,-0.11,0.45
122710,169,523,45.67488479614258,-89.50961303710938,71.5,-8.93,0.17,0.59,0.02,-0.02,0.19,0.23,-0.02,"[75.81,71.46,69.98,73.25,67.88,66.01,79.75,74.39,69.55,66.88]","[0.63,0.55,0.67,0.74,0.40,0.52,0.69,0.70,0.37,0.66]","[0.21,0.11,0.35,0.35,-0.06,0.06,0.28,0.28,-0.13,0.45]",32.21,496.69,0,0,0,0,0,0,0,0.52,0.3,0.93,0.12,0.4,0.0,0,,75.81,71.46,69.98,73.25,67.88,66.01,79.75,74.39,69.55,66.88,0.63,0.55,0.67,0.74,0.4,0.52,0.69,0.7,0.37,0.66,0.21,0.11,0.35,0.35,-0.06,0.06,0.28,0.28,-0.13,0.45
122711,169,524,45.67488479614258,-89.50943756103516,71.49,-9.08,0.17,0.6,0.01,-0.01,0.19,0.23,-0.02,"[75.86,71.48,69.85,73.27,67.99,66.07,79.75,74.32,69.57,66.79]","[0.64,0.56,0.69,0.76,0.39,0.52,0.70,0.71,0.36,0.66]","[0.22,0.12,0.37,0.36,-0.08,0.04,0.29,0.29,-0.15,0.45]",32.6,497.08,0,0,0,0,0,0,0,0.52,0.3,0.93,0.12,0.39,0.0,0,,75.86,71.48,69.85,73.27,67.99,66.07,79.75,74.32,69.57,66.79,0.64,0.56,0.69,0.76,0.39,0.52,0.7,0.71,0.36,0.66,0.22,0.12,0.37,0.36,-0.08,0.04,0.29,0.29,-0.15,0.45
122712,169,525,45.67488479614258,-89.50926208496094,71.48,-9.16,0.18,0.61,-0.0,-0.02,0.2,0.22,-0.02,"[75.87,71.48,69.67,73.29,68.05,66.11,79.75,74.26,69.64,66.70]","[0.66,0.57,0.71,0.78,0.39,0.52,0.71,0.73,0.35,0.66]","[0.24,0.12,0.38,0.39,-0.10,0.03,0.30,0.31,-0.17,0.46]",33.06,497.54,0,0,0,0,0,0,0,0.53,0.32,0.94,0.12,0.38,0.0,0,,75.87,71.48,69.67,73.29,68.05,66.11,79.75,74.26,69.64,66.7,0.66,0.57,0.71,0.78,0.39,0.52,0.71,0.73,0.35,0.66,0.24,0.12,0.38,0.39,-0.1,0.03,0.3,0.31,-0.17,0.46
122713,169,526,45.67488479614258,-89.50907897949219,71.44,-9.24,0.19,0.61,-0.01,-0.02,0.2,0.21,-0.02,"[75.87,71.44,69.46,73.25,68.04,66.08,79.76,74.19,69.73,66.63]","[0.68,0.58,0.72,0.80,0.38,0.52,0.73,0.73,0.35,0.66]","[0.25,0.11,0.39,0.40,-0.11,0.02,0.31,0.31,-0.18,0.46]",33.67,498.15,0,0,0,0,0,0,0,0.53,0.32,0.94,0.11,0.36,0.0,0,,75.87,71.44,69.46,73.25,68.04,66.08,79.76,74.19,69.73,66.63,0.68,0.58,0.72,0.8,0.38,0.52,0.73,0.73,0.35,0.66,0.25,0.11,0.39,0.4,-0.11,0.02,0.31,0.31,-0.18,0.46
122714,169,527,45.67488479614258,-89.50889587402344,71.4,-9.31,0.2,0.62,-0.03,-0.02,0.2,0.19,-0.03,"[75.86,71.41,69.23,73.19,68.00,66.04,79.77,74.11,69.81,66.55]","[0.69,0.58,0.72,0.81,0.37,0.52,0.74,0.74,0.34,0.66]","[0.26,0.11,0.39,0.41,-0.12,0.02,0.32,0.32,-0.19,0.46]",33.4,497.88,0,0,0,0,0,0,0,0.53,0.33,0.94,0.11,0.35,0.0,0,,75.86,71.41,69.23,73.19,68.0,66.04,79.77,74.11,69.81,66.55,0.69,0.58,0.72,0.81,0.37,0.52,0.74,0.74,0.34,0.66,0.26,0.11,0.39,0.41,-0.12,0.02,0.32,0.32,-0.19,0.46
122715,169,528,45.67488479614258,-89.50872039794922,71.34,-9.38,0.21,0.62,-0.04,-0.02,0.2,0.18,-0.03,"[75.86,71.37,69.02,73.11,67.94,65.97,79.78,74.02,69.89,66.49]","[0.70,0.58,0.73,0.82,0.37,0.52,0.74,0.75,0.33,0.66]","[0.27,0.11,0.40,0.42,-0.13,0.01,0.32,0.32,-0.20,0.45]",31.85,496.33,0,0,0,0,0,0,0,0.53,0.33,0.94,0.12,0.35,0.0,0,,75.86,71.37,69.02,73.11,67.94,65.97,79.78,74.02,69.89,66.49,0.7,0.58,0.73,0.82,0.37,0.52,0.74,0.75,0.33,0.66,0.27,0.11,0.4,0.42,-0.13,0.01,0.32,0.32,-0.2,0.45
122716,169,529,45.67488479614258,-89.50853729248047,71.27,-9.42,0.23,0.62,-0.04,-0.02,0.2,0.18,-0.03,"[75.87,71.35,68.87,72.99,67.84,65.82,79.78,73.90,69.87,66.45]","[0.70,0.58,0.73,0.82,0.37,0.52,0.74,0.75,0.33,0.66]","[0.27,0.11,0.40,0.42,-0.13,0.01,0.32,0.32,-0.20,0.45]",30.11,494.59,0,0,0,0,0,0,0,0.53,0.33,0.94,0.12,0.35,0.0,0,,75.87,71.35,68.87,72.99,67.84,65.82,79.78,73.9,69.87,66.45,0.7,0.58,0.73,0.82,0.37,0.52,0.74,0.75,0.33,0.66,0.27,0.11,0.4,0.42,-0.13,0.01,0.32,0.32,-0.2,0.45
122717,169,530,45.67488479614258,-89.50836181640625,71.18,-9.44,0.25,0.62,-0.05,-0.02,0.2,0.18,-0.03,"[75.86,71.33,68.75,72.82,67.68,65.62,79.77,73.74,69.78,66.42]","[0.70,0.58,0.73,0.82,0.37,0.52,0.74,0.74,0.33,0.65]","[0.27,0.11,0.40,0.41,-0.13,0.01,0.32,0.31,-0.20,0.45]",28.63,493.11,0,0,0,0,0,0,0,0.53,0.33,0.94,0.12,0.35,0.0,0,,75.86,71.33,68.75,72.82,67.68,65.62,79.77,73.74,69.78,66.42,0.7,0.58,0.73,0.82,0.37,0.52,0.74,0.74,0.33,0.65,0.27,0.11,0.4,0.41,-0.13,0.01,0.32,0.31,-0.2,0.45
122718,169,531,45.67488479614258,-89.5081787109375,71.01,-9.43,0.28,0.62,-0.04,-0.02,0.2,0.17,-0.02,"[75.81,71.24,68.62,72.55,67.45,65.29,79.72,73.49,69.58,66.38]","[0.70,0.59,0.72,0.81,0.38,0.51,0.74,0.74,0.34,0.65]","[0.28,0.12,0.40,0.41,-0.12,0.02,0.32,0.31,-0.19,0.45]",28.25,492.73,0,0,0,0,0,0,0,0.53,0.34,0.94,0.11,0.34,0.0,0,,75.81,71.24,68.62,72.55,67.45,65.29,79.72,73.49,69.58,66.38,0.7,0.59,0.72,0.81,0.38,0.51,0.74,0.74,0.34,0.65,0.28,0.12,0.4,0.41,-0.12,0.02,0.32,0.31,-0.19,0.45
122719,169,532,45.67488479614258,-89.50799560546875,70.88,-9.44,0.3,0.62,-0.05,-0.02,0.2,0.16,-0.02,"[75.78,71.21,68.51,72.32,67.28,65.05,79.64,73.28,69.39,66.34]","[0.70,0.59,0.72,0.81,0.39,0.51,0.74,0.73,0.35,0.65]","[0.28,0.13,0.39,0.41,-0.11,0.02,0.33,0.31,-0.18,0.45]",27.37,491.84,0,0,0,0,0,0,0,0.54,0.35,0.94,0.11,0.32,0.0,0,,75.78,71.21,68.51,72.32,67.28,65.05,79.64,73.28,69.39,66.34,0.7,0.59,0.72,0.81,0.39,0.51,0.74,0.73,0.35,0.65,0.28,0.13,0.39,0.41,-0.11,0.02,0.33,0.31,-0.18,0.45
122720,169,533,45.67488479614258,-89.50782012939453,70.79,-9.46,0.32,0.62,-0.05,-0.02,0.21,0.16,-0.02,"[75.76,71.23,68.44,72.15,67.20,64.91,79.56,73.11,69.23,66.30]","[0.70,0.60,0.72,0.81,0.41,0.51,0.74,0.73,0.36,0.65]","[0.29,0.14,0.39,0.41,-0.10,0.03,0.33,0.31,-0.17,0.44]",25.53,490.01,0,0,0,0,0,0,0,0.55,0.36,0.94,0.1,0.31,0.0,0,,75.76,71.23,68.44,72.15,67.2,64.91,79.56,73.11,69.23,66.3,0.7,0.6,0.72,0.81,0.41,0.51,0.74,0.73,0.36,0.65,0.29,0.14,0.39,0.41,-0.1,0.03,0.33,0.31,-0.17,0.44
122721,169,534,45.67488479614258,-89.50764465332031,70.8,-9.52,0.33,0.62,-0.06,-0.01,0.21,0.14,-0.02,"[75.79,71.38,68.44,72.13,67.26,64.97,79.47,73.07,69.19,66.27]","[0.70,0.60,0.72,0.81,0.41,0.52,0.74,0.73,0.37,0.64]","[0.30,0.15,0.39,0.41,-0.09,0.03,0.34,0.31,-0.16,0.44]",23.72,488.2,0,0,0,0,0,0,0,0.56,0.37,0.93,0.1,0.3,0.0,0,,75.79,71.38,68.44,72.13,67.26,64.97,79.47,73.07,69.19,66.27,0.7,0.6,0.72,0.81,0.41,0.52,0.74,0.73,0.37,0.64,0.3,0.15,0.39,0.41,-0.09,0.03,0.34,0.31,-0.16,0.44
122722,169,535,45.67488479614258,-89.50746154785156,70.8,-9.56,0.34,0.63,-0.06,-0.01,0.21,0.13,-0.02,"[75.81,71.45,68.48,72.10,67.28,65.04,79.43,73.03,69.15,66.25]","[0.70,0.61,0.72,0.80,0.42,0.52,0.74,0.73,0.37,0.64]","[0.30,0.15,0.39,0.41,-0.09,0.04,0.34,0.31,-0.15,0.43]",23.75,488.23,0,0,0,0,0,0,0,0.56,0.37,0.93,0.09,0.29,0.0,0,,75.81,71.45,68.48,72.1,67.28,65.04,79.43,73.03,69.15,66.25,0.7,0.61,0.72,0.8,0.42,0.52,0.74,0.73,0.37,0.64,0.3,0.15,0.39,0.41,-0.09,0.04,0.34,0.31,-0.15,0.43
122723,169,536,45.67488479614258,-89.50727844238281,70.78,-9.56,0.34,0.63,-0.07,-0.01,0.22,0.12,-0.02,"[75.82,71.43,68.52,72.02,67.25,65.05,79.43,72.97,69.08,66.26]","[0.70,0.61,0.73,0.80,0.42,0.52,0.74,0.73,0.38,0.63]","[0.30,0.16,0.39,0.41,-0.08,0.05,0.34,0.32,-0.14,0.42]",25.12,489.6,0,0,0,0,0,0,0,0.57,0.38,0.93,0.09,0.27,0.0,0,,75.82,71.43,68.52,72.02,67.25,65.05,79.43,72.97,69.08,66.26,0.7,0.61,0.73,0.8,0.42,0.52,0.74,0.73,0.38,0.63,0.3,0.16,0.39,0.41,-0.08,0.05,0.34,0.32,-0.14,0.42
122724,169,537,45.67488479614258,-89.5071029663086,70.69,-9.49,0.35,0.63,-0.08,-0.01,0.22,0.1,-0.02,"[75.80,71.19,68.56,71.81,67.08,64.94,79.51,72.83,68.91,66.30]","[0.70,0.61,0.72,0.80,0.43,0.53,0.73,0.73,0.39,0.62]","[0.30,0.16,0.38,0.41,-0.07,0.06,0.34,0.32,-0.13,0.40]",26.02,490.5,0,0,0,0,0,0,0,0.58,0.4,0.94,0.08,0.25,0.0,0,,75.8,71.19,68.56,71.81,67.08,64.94,79.51,72.83,68.91,66.3,0.7,0.61,0.72,0.8,0.43,0.53,0.73,0.73,0.39,0.62,0.3,0.16,0.38,0.41,-0.07,0.06,0.34,0.32,-0.13,0.4
122725,169,538,45.67488479614258,-89.50691986083984,70.62,-9.45,0.34,0.63,-0.09,-0.01,0.22,0.09,-0.02,"[75.80,70.95,68.60,71.64,66.93,64.83,79.63,72.72,68.78,66.35]","[0.70,0.62,0.72,0.80,0.44,0.53,0.73,0.73,0.39,0.61]","[0.30,0.17,0.38,0.41,-0.06,0.06,0.33,0.32,-0.12,0.38]",25.86,490.34,0,0,0,0,0,0,0,0.58,0.43,0.94,0.08,0.22,0.0,0,,75.8,70.95,68.6,71.64,66.93,64.83,79.63,72.72,68.78,66.35,0.7,0.62,0.72,0.8,0.44,0.53,0.73,0.73,0.39,0.61,0.3,0.17,0.38,0.41,-0.06,0.06,0.33,0.32,-0.12,0.38
122726,169,539,45.67488479614258,-89.50674438476562,70.58,-9.43,0.34,0.63,-0.09,-0.02,0.22,0.06,-0.02,"[75.85,70.73,68.64,71.49,66.80,64.74,79.77,72.63,68.68,66.42]","[0.70,0.62,0.72,0.80,0.44,0.53,0.72,0.73,0.40,0.61]","[0.29,0.18,0.37,0.42,-0.06,0.06,0.33,0.32,-0.11,0.36]",25.5,489.98,0,0,0,0,0,0,0,0.59,0.45,0.95,0.07,0.19,0.0,0,,75.85,70.73,68.64,71.49,66.8,64.74,79.77,72.63,68.68,66.42,0.7,0.62,0.72,0.8,0.44,0.53,0.72,0.73,0.4,0.61,0.29,0.18,0.37,0.42,-0.06,0.06,0.33,0.32,-0.11,0.36
122727,169,540,45.67488479614258,-89.50656127929688,70.58,-9.44,0.32,0.62,-0.1,-0.02,0.21,0.05,-0.02,"[75.98,70.56,68.69,71.38,66.74,64.69,79.96,72.60,68.64,66.53]","[0.71,0.61,0.72,0.80,0.43,0.52,0.72,0.73,0.39,0.61]","[0.29,0.17,0.35,0.42,-0.06,0.05,0.32,0.32,-0.12,0.34]",26.63,491.11,0,0,0,0,0,0,0,0.58,0.47,0.96,0.08,0.17,0.0,0,,75.98,70.56,68.69,71.38,66.74,64.69,79.96,72.6,68.64,66.53,0.71,0.61,0.72,0.8,0.43,0.52,0.72,0.73,0.39,0.61,0.29,0.17,0.35,0.42,-0.06,0.05,0.32,0.32,-0.12,0.34
122728,169,541,45.67488479614258,-89.50638580322266,70.63,-9.48,0.29,0.62,-0.1,-0.02,0.2,0.05,-0.02,"[76.24,70.34,68.75,71.30,66.72,64.64,80.27,72.62,68.60,66.76]","[0.71,0.61,0.73,0.79,0.43,0.52,0.71,0.72,0.39,0.61]","[0.29,0.17,0.34,0.41,-0.06,0.05,0.32,0.31,-0.12,0.33]",27.67,492.15,0,0,0,0,0,0,0,0.58,0.47,0.96,0.08,0.17,0.0,0,,76.24,70.34,68.75,71.3,66.72,64.64,80.27,72.62,68.6,66.76,0.71,0.61,0.73,0.79,0.43,0.52,0.71,0.72,0.39,0.61,0.29,0.17,0.34,0.41,-0.06,0.05,0.32,0.31,-0.12,0.33
