geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,lstf_temporal,ndvi_temporal,ndmi_temporal,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,slope,tri,downhill_fraction,dom_angle_deg
70101,30.810991287231445,-105.08963775634766,80.75,7.56,0.84,0.1,0.0,0.0,-0.03,0.02,0.0,"[83.13,78.99,84.73,79.48,79.92,74.19,90.77,73.83,71.74,90.69]","[0.11,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.08,-0.07,-0.05,0.12,0.07,-0.08,-0.06,-0.06,-0.06,-0.06]",27.9,1179.7,163,337,,,,,,,0.08,-0.05,-0.77,0.82,0.88,0.01,,0.23,0.5,201.46
70101,30.810991287231445,-105.08963775634766,80.75,7.56,0.84,0.1,0.0,0.0,-0.03,0.02,0.0,"[83.13,78.99,84.73,79.48,79.92,74.19,90.77,73.83,71.74,90.69]","[0.11,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.08,-0.07,-0.05,0.12,0.07,-0.08,-0.06,-0.06,-0.06,-0.06]",27.9,1179.7,163,337,,,,,,,0.08,-0.05,-0.77,0.82,0.88,0.01,,0.23,0.5,201.46
70102,30.810991287231445,-105.08959197998047,80.78,7.5,0.83,0.1,-0.0,0.0,-0.04,0.02,0.0,"[83.21,79.06,84.78,79.52,79.95,74.23,90.83,73.75,71.78,90.70]","[0.11,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.09,-0.07,-0.05,0.12,0.06,-0.08,-0.06,-0.07,-0.06,-0.07]",27.04,1178.84,163,338,,,,,,,0.08,-0.05,-0.77,0.83,0.89,0.01,,0.15,0.45,230.75
70102,30.810991287231445,-105.08959197998047,80.78,7.5,0.83,0.1,-0.0,0.0,-0.04,0.02,0.0,"[83.21,79.06,84.78,79.52,79.95,74.23,90.83,73.75,71.78,90.70]","[0.11,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.09,-0.07,-0.05,0.12,0.06,-0.08,-0.06,-0.07,-0.06,-0.07]",27.04,1178.84,163,338,,,,,,,0.08,-0.05,-0.77,0.83,0.89,0.01,,0.15,0.45,230.75
70103,30.810991287231445,-105.08953857421875,80.81,7.44,0.83,0.1,-0.01,0.0,-0.04,0.02,0.0,"[83.28,79.13,84.83,79.55,79.97,74.28,90.89,73.67,71.81,90.72]","[0.12,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.09,-0.07,-0.05,0.12,0.06,-0.08,-0.06,-0.07,-0.07,-0.07]",26.68,1178.47,163,339,,,,,,,0.08,-0.04,-0.76,0.83,0.91,0.01,,0.06,0.46,154.59
70103,30.810991287231445,-105.08953857421875,80.81,7.44,0.83,0.1,-0.01,0.0,-0.04,0.02,0.0,"[83.28,79.13,84.83,79.55,79.97,74.28,90.89,73.67,71.81,90.72]","[0.12,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.09,-0.07,-0.05,0.12,0.06,-0.08,-0.06,-0.07,-0.07,-0.07]",26.68,1178.47,163,339,,,,,,,0.08,-0.04,-0.76,0.83,0.91,0.01,,0.06,0.46,154.59
70104,30.810991287231445,-105.08949279785156,80.85,7.37,0.82,0.1,-0.01,0.0,-0.04,0.02,0.0,"[83.36,79.21,84.88,79.58,80.00,74.32,90.95,73.58,71.84,90.73]","[0.12,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.09,-0.07,-0.06,0.12,0.05,-0.09,-0.07,-0.08,-0.07,-0.07]",26.45,1178.25,163,340,,,,,,,0.08,-0.04,-0.75,0.83,0.92,0.01,,0.08,0.45,138.94
70104,30.810991287231445,-105.08949279785156,80.85,7.37,0.82,0.1,-0.01,0.0,-0.04,0.02,0.0,"[83.36,79.21,84.88,79.58,80.00,74.32,90.95,73.58,71.84,90.73]","[0.12,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.09,-0.07,-0.06,0.12,0.05,-0.09,-0.07,-0.08,-0.07,-0.07]",26.45,1178.25,163,340,,,,,,,0.08,-0.04,-0.75,0.83,0.92,0.01,,0.08,0.45,138.94
70105,30.810991287231445,-105.0894546508789,80.89,7.32,0.81,0.1,-0.01,0.0,-0.04,0.02,0.0,"[83.42,79.28,84.96,79.62,80.01,74.37,91.01,73.54,71.88,90.74]","[0.12,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.09,-0.07,-0.06,0.12,0.06,-0.08,-0.06,-0.07,-0.07,-0.07]",26.64,1178.44,163,341,,,,,,,0.08,-0.05,-0.77,0.83,0.9,0.01,,0.14,0.5,107.69
70105,30.810991287231445,-105.0894546508789,80.89,7.32,0.81,0.1,-0.01,0.0,-0.04,0.02,0.0,"[83.42,79.28,84.96,79.62,80.01,74.37,91.01,73.54,71.88,90.74]","[0.12,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.09,-0.07,-0.06,0.12,0.06,-0.08,-0.06,-0.07,-0.07,-0.07]",26.64,1178.44,163,341,,,,,,,0.08,-0.05,-0.77,0.83,0.9,0.01,,0.14,0.5,107.69
70106,30.810991287231445,-105.08940124511719,80.93,7.26,0.81,0.1,-0.01,0.0,-0.04,0.01,0.0,"[83.49,79.36,85.05,79.66,80.02,74.43,91.07,73.50,71.92,90.75]","[0.12,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.08,-0.07,-0.06,0.12,0.07,-0.08,-0.06,-0.07,-0.06,-0.07]",26.92,1178.72,163,342,,,,,,,0.08,-0.06,-0.79,0.83,0.86,0.01,,0.17,0.5,208.27
70106,30.810991287231445,-105.08940124511719,80.93,7.26,0.81,0.1,-0.01,0.0,-0.04,0.01,0.0,"[83.49,79.36,85.05,79.66,80.02,74.43,91.07,73.50,71.92,90.75]","[0.12,0.12,0.12,0.06,-0.03,0.10,0.12,0.12,0.12,0.11]","[-0.08,-0.07,-0.06,0.12,0.07,-0.08,-0.06,-0.07,-0.06,-0.07]",26.92,1178.72,163,342,,,,,,,0.08,-0.06,-0.79,0.83,0.86,0.01,,0.17,0.5,208.27
70107,30.810991287231445,-105.08935546875,80.97,7.2,0.8,0.1,-0.01,0.0,-0.03,0.01,0.0,"[83.55,79.44,85.14,79.71,80.03,74.48,91.13,73.47,71.97,90.75]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.08,-0.07,-0.05,0.12,0.08,-0.07,-0.05,-0.06,-0.06,-0.07]",27.04,1178.84,163,343,,,,,,,0.08,-0.08,-0.81,0.82,0.83,0.0,,0.15,0.44,197.94
70107,30.810991287231445,-105.08935546875,80.97,7.2,0.8,0.1,-0.01,0.0,-0.03,0.01,0.0,"[83.55,79.44,85.14,79.71,80.03,74.48,91.13,73.47,71.97,90.75]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.08,-0.07,-0.05,0.12,0.08,-0.07,-0.05,-0.06,-0.06,-0.07]",27.04,1178.84,163,343,,,,,,,0.08,-0.08,-0.81,0.82,0.83,0.0,,0.15,0.44,197.94
70108,30.810991287231445,-105.08930969238281,81.01,7.14,0.79,0.1,-0.01,0.0,-0.02,0.01,0.0,"[83.62,79.51,85.23,79.75,80.04,74.53,91.19,73.44,72.01,90.76]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.07,-0.07,-0.05,0.12,0.09,-0.06,-0.05,-0.05,-0.05,-0.06]",27.72,1179.52,163,344,,,,,,,0.08,-0.09,-0.83,0.82,0.8,0.0,,0.07,0.56,259.47
70108,30.810991287231445,-105.08930969238281,81.01,7.14,0.79,0.1,-0.01,0.0,-0.02,0.01,0.0,"[83.62,79.51,85.23,79.75,80.04,74.53,91.19,73.44,72.01,90.76]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.07,-0.07,-0.05,0.12,0.09,-0.06,-0.05,-0.05,-0.05,-0.06]",27.72,1179.52,163,344,,,,,,,0.08,-0.09,-0.83,0.82,0.8,0.0,,0.07,0.56,259.47
70109,30.810991287231445,-105.08926391601562,81.05,7.09,0.79,0.1,-0.01,0.0,-0.02,0.01,0.0,"[83.68,79.59,85.32,79.79,80.05,74.59,91.25,73.40,72.05,90.77]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.07,-0.06,-0.05,0.12,0.10,-0.06,-0.05,-0.05,-0.05,-0.06]",27.84,1179.64,163,345,,,,,,,0.08,-0.11,-0.84,0.82,0.76,0.0,,0.02,0.57,204.46
70109,30.810991287231445,-105.08926391601562,81.05,7.09,0.79,0.1,-0.01,0.0,-0.02,0.01,0.0,"[83.68,79.59,85.32,79.79,80.05,74.59,91.25,73.40,72.05,90.77]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.07,-0.06,-0.05,0.12,0.10,-0.06,-0.05,-0.05,-0.05,-0.06]",27.84,1179.64,163,345,,,,,,,0.08,-0.11,-0.84,0.82,0.76,0.0,,0.02,0.57,204.46
70110,30.810991287231445,-105.08924102783203,81.09,7.03,0.78,0.1,-0.01,0.0,-0.02,0.0,0.0,"[83.75,79.67,85.41,79.83,80.06,74.64,91.30,73.37,72.10,90.78]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.06,-0.06,-0.05,0.12,0.11,-0.05,-0.04,-0.04,-0.04,-0.06]",27.8,1179.6,163,346,,,,,,,0.09,-0.12,-0.86,0.81,0.73,0.0,,0.05,0.59,101.1
70110,30.810991287231445,-105.08924102783203,81.09,7.03,0.78,0.1,-0.01,0.0,-0.02,0.0,0.0,"[83.75,79.67,85.41,79.83,80.06,74.64,91.30,73.37,72.10,90.78]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.06,-0.06,-0.05,0.12,0.11,-0.05,-0.04,-0.04,-0.04,-0.06]",27.8,1179.6,163,346,,,,,,,0.09,-0.12,-0.86,0.81,0.73,0.0,,0.05,0.59,101.1
70111,30.810991287231445,-105.08917236328125,81.12,7.01,0.78,0.1,-0.01,0.0,-0.02,0.01,0.0,"[83.77,79.71,85.45,79.86,80.06,74.68,91.34,73.39,72.13,90.78]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.06,-0.06,-0.05,0.12,0.11,-0.06,-0.04,-0.04,-0.04,-0.06]",27.39,1179.19,163,347,,,,,,,0.09,-0.11,-0.85,0.8,0.76,0.0,,0.09,0.51,155.55
70111,30.810991287231445,-105.08917236328125,81.12,7.01,0.78,0.1,-0.01,0.0,-0.02,0.01,0.0,"[83.77,79.71,85.45,79.86,80.06,74.68,91.34,73.39,72.13,90.78]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.06,-0.06,-0.05,0.12,0.11,-0.06,-0.04,-0.04,-0.04,-0.06]",27.39,1179.19,163,347,,,,,,,0.09,-0.11,-0.85,0.8,0.76,0.0,,0.09,0.51,155.55
70112,30.810991287231445,-105.08914184570312,81.14,7.01,0.78,0.1,-0.01,0.0,-0.02,0.01,0.0,"[83.78,79.75,85.48,79.89,80.05,74.71,91.35,73.43,72.16,90.79]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.07,-0.06,-0.05,0.12,0.10,-0.06,-0.05,-0.05,-0.05,-0.06]",27.06,1178.85,163,348,,,,,,,0.1,-0.08,-0.83,0.79,0.82,0.0,,0.09,0.42,169.54
70112,30.810991287231445,-105.08914184570312,81.14,7.01,0.78,0.1,-0.01,0.0,-0.02,0.01,0.0,"[83.78,79.75,85.48,79.89,80.05,74.71,91.35,73.43,72.16,90.79]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.07,-0.06,-0.05,0.12,0.10,-0.06,-0.05,-0.05,-0.05,-0.06]",27.06,1178.85,163,348,,,,,,,0.1,-0.08,-0.83,0.79,0.82,0.0,,0.09,0.42,169.54
70113,30.810991287231445,-105.08908081054688,81.16,7.01,0.78,0.1,-0.01,0.0,-0.02,0.01,0.0,"[83.79,79.78,85.50,79.92,80.03,74.75,91.37,73.47,72.20,90.80]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.07,-0.06,-0.05,0.12,0.09,-0.07,-0.05,-0.05,-0.05,-0.06]",27.44,1179.23,163,349,,,,,,,0.1,-0.06,-0.81,0.77,0.88,0.0,,0.09,0.52,216.63
70113,30.810991287231445,-105.08908081054688,81.16,7.01,0.78,0.1,-0.01,0.0,-0.02,0.01,0.0,"[83.79,79.78,85.50,79.92,80.03,74.75,91.37,73.47,72.20,90.80]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.12,0.11]","[-0.07,-0.06,-0.05,0.12,0.09,-0.07,-0.05,-0.05,-0.05,-0.06]",27.44,1179.23,163,349,,,,,,,0.1,-0.06,-0.81,0.77,0.88,0.0,,0.09,0.52,216.63
70114,30.810991287231445,-105.08905029296875,81.18,7.0,0.78,0.09,-0.01,0.0,-0.03,0.02,0.0,"[83.80,79.81,85.53,79.95,80.02,74.78,91.39,73.51,72.23,90.80]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.11,0.11]","[-0.07,-0.07,-0.04,0.11,0.08,-0.08,-0.05,-0.06,-0.06,-0.06]",27.66,1179.46,163,350,,,,,,,0.11,-0.03,-0.78,0.76,0.94,0.01,,0.08,0.54,160.43
70114,30.810991287231445,-105.08905029296875,81.18,7.0,0.78,0.09,-0.01,0.0,-0.03,0.02,0.0,"[83.80,79.81,85.53,79.95,80.02,74.78,91.39,73.51,72.23,90.80]","[0.12,0.12,0.12,0.06,-0.04,0.10,0.12,0.12,0.11,0.11]","[-0.07,-0.07,-0.04,0.11,0.08,-0.08,-0.05,-0.06,-0.06,-0.06]",27.66,1179.46,163,350,,,,,,,0.11,-0.03,-0.78,0.76,0.94,0.01,,0.08,0.54,160.43
70115,30.810991287231445,-105.08900451660156,81.2,7.0,0.78,0.1,-0.01,0.0,-0.03,0.02,0.0,"[83.81,79.85,85.55,79.98,80.01,74.81,91.41,73.55,72.26,90.81]","[0.12,0.12,0.12,0.07,-0.04,0.10,0.12,0.12,0.11,0.11]","[-0.08,-0.07,-0.04,0.11,0.07,-0.08,-0.05,-0.07,-0.06,-0.06]",27.27,1179.07,163,351,,,,,,,0.12,0.0,-0.75,0.74,0.98,0.01,,0.19,0.5,164.34
70115,30.810991287231445,-105.08900451660156,81.2,7.0,0.78,0.1,-0.01,0.0,-0.03,0.02,0.0,"[83.81,79.85,85.55,79.98,80.01,74.81,91.41,73.55,72.26,90.81]","[0.12,0.12,0.12,0.07,-0.04,0.10,0.12,0.12,0.11,0.11]","[-0.08,-0.07,-0.04,0.11,0.07,-0.08,-0.05,-0.07,-0.06,-0.06]",27.27,1179.07,163,351,,,,,,,0.12,0.0,-0.75,0.74,0.98,0.01,,0.19,0.5,164.34
70116,30.810991287231445,-105.08895874023438,81.22,6.99,0.78,0.1,-0.01,0.0,-0.04,0.02,0.0,"[83.82,79.88,85.58,80.01,80.00,74.84,91.43,73.59,72.29,90.81]","[0.12,0.12,0.12,0.07,-0.04,0.10,0.12,0.12,0.11,0.11]","[-0.08,-0.07,-0.04,0.11,0.06,-0.09,-0.06,-0.07,-0.07,-0.06]",26.56,1178.36,163,352,,,,,,,0.12,0.03,-0.71,0.73,0.94,0.02,,0.17,0.44,221.1
