geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,lstf_temporal,ndvi_temporal,ndmi_temporal,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,slope,tri,downhill_fraction,dom_angle_deg
69769,30.810991287231445,-105.10453796386719,78.77,9.53,1.06,0.09,-0.01,0.0,-0.02,0.01,0.0,"[80.23,73.92,81.64,64.76,78.01,73.44,98.15,73.48,74.26,89.77]","[0.11,0.11,0.12,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.06,-0.05,-0.03,0.01,0.15,-0.04,-0.04,-0.03,-0.04,-0.05]",2.45,1154.24,163,5,,,,,,,0.0,-0.18,-0.92,0.99,0.61,0.0,,0.1,0.5,276.59
69769,30.810991287231445,-105.10453796386719,78.77,9.53,1.06,0.09,-0.01,0.0,-0.02,0.01,0.0,"[80.23,73.92,81.64,64.76,78.01,73.44,98.15,73.48,74.26,89.77]","[0.11,0.11,0.12,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.06,-0.05,-0.03,0.01,0.15,-0.04,-0.04,-0.03,-0.04,-0.05]",2.45,1154.24,163,5,,,,,,,0.0,-0.18,-0.92,0.99,0.61,0.0,,0.1,0.5,276.59
69770,30.810991287231445,-105.1044921875,78.77,9.45,1.05,0.09,-0.01,0.0,-0.02,0.01,0.0,"[80.29,73.85,81.72,64.74,77.99,73.47,98.15,73.42,74.28,89.74]","[0.11,0.11,0.12,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.06,-0.05,-0.03,0.01,0.15,-0.04,-0.04,-0.03,-0.04,-0.05]",2.32,1154.12,163,6,,,,,,,-0.0,-0.18,-0.93,0.99,0.62,0.0,,0.04,0.46,273.86
69770,30.810991287231445,-105.1044921875,78.77,9.45,1.05,0.09,-0.01,0.0,-0.02,0.01,0.0,"[80.29,73.85,81.72,64.74,77.99,73.47,98.15,73.42,74.28,89.74]","[0.11,0.11,0.12,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.06,-0.05,-0.03,0.01,0.15,-0.04,-0.04,-0.03,-0.04,-0.05]",2.32,1154.12,163,6,,,,,,,-0.0,-0.18,-0.93,0.99,0.62,0.0,,0.04,0.46,273.86
69771,30.810991287231445,-105.10444641113281,78.77,9.37,1.04,0.09,-0.01,0.0,-0.02,0.0,0.0,"[80.35,73.78,81.81,64.73,77.97,73.49,98.15,73.37,74.30,89.72]","[0.11,0.11,0.12,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.05,-0.04,-0.03,0.01,0.16,-0.04,-0.04,-0.03,-0.04,-0.05]",2.36,1154.16,163,7,,,,,,,-0.01,-0.18,-0.93,0.98,0.62,0.0,,0.02,0.5,188.57
69771,30.810991287231445,-105.10444641113281,78.77,9.37,1.04,0.09,-0.01,0.0,-0.02,0.0,0.0,"[80.35,73.78,81.81,64.73,77.97,73.49,98.15,73.37,74.30,89.72]","[0.11,0.11,0.12,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.05,-0.04,-0.03,0.01,0.16,-0.04,-0.04,-0.03,-0.04,-0.05]",2.36,1154.16,163,7,,,,,,,-0.01,-0.18,-0.93,0.98,0.62,0.0,,0.02,0.5,188.57
69772,30.810991287231445,-105.10440063476562,78.77,9.29,1.03,0.09,-0.01,0.0,-0.02,0.0,0.0,"[80.41,73.71,81.90,64.72,77.95,73.52,98.15,73.31,74.32,89.70]","[0.11,0.11,0.12,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.05,-0.04,-0.03,0.00,0.16,-0.04,-0.04,-0.03,-0.04,-0.05]",2.44,1154.24,163,8,,,,,,,-0.02,-0.18,-0.94,0.97,0.63,0.0,,0.03,0.44,127.73
69772,30.810991287231445,-105.10440063476562,78.77,9.29,1.03,0.09,-0.01,0.0,-0.02,0.0,0.0,"[80.41,73.71,81.90,64.72,77.95,73.52,98.15,73.31,74.32,89.70]","[0.11,0.11,0.12,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.05,-0.04,-0.03,0.00,0.16,-0.04,-0.04,-0.03,-0.04,-0.05]",2.44,1154.24,163,8,,,,,,,-0.02,-0.18,-0.94,0.97,0.63,0.0,,0.03,0.44,127.73
69773,30.810991287231445,-105.10437774658203,78.77,9.19,1.02,0.09,-0.01,0.0,-0.01,0.0,0.0,"[80.47,73.60,82.07,64.69,77.92,73.52,98.15,73.24,74.33,89.67]","[0.11,0.11,0.12,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.05,-0.04,-0.02,0.00,0.17,-0.03,-0.04,-0.03,-0.04,-0.05]",2.71,1154.51,163,9,,,,,,,-0.01,-0.16,-0.95,0.97,0.66,0.0,,0.13,0.46,131.17
69773,30.810991287231445,-105.10437774658203,78.77,9.19,1.02,0.09,-0.01,0.0,-0.01,0.0,0.0,"[80.47,73.60,82.07,64.69,77.92,73.52,98.15,73.24,74.33,89.67]","[0.11,0.11,0.12,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.05,-0.04,-0.02,0.00,0.17,-0.03,-0.04,-0.03,-0.04,-0.05]",2.71,1154.51,163,9,,,,,,,-0.01,-0.16,-0.95,0.97,0.66,0.0,,0.13,0.46,131.17
69774,30.810991287231445,-105.10430908203125,78.76,9.1,1.01,0.1,-0.01,0.0,-0.01,0.01,0.0,"[80.54,73.46,82.27,64.67,77.88,73.50,98.15,73.16,74.33,89.64]","[0.11,0.12,0.13,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.05,-0.03,-0.02,0.00,0.17,-0.03,-0.03,-0.03,-0.04,-0.04]",3.48,1155.28,163,10,,,,,,,-0.01,-0.13,-0.95,0.99,0.72,0.0,,0.11,0.55,252.69
69774,30.810991287231445,-105.10430908203125,78.76,9.1,1.01,0.1,-0.01,0.0,-0.01,0.01,0.0,"[80.54,73.46,82.27,64.67,77.88,73.50,98.15,73.16,74.33,89.64]","[0.11,0.12,0.13,0.12,-0.06,0.10,0.11,0.12,0.11,0.10]","[-0.05,-0.03,-0.02,0.00,0.17,-0.03,-0.03,-0.03,-0.04,-0.04]",3.48,1155.28,163,10,,,,,,,-0.01,-0.13,-0.95,0.99,0.72,0.0,,0.11,0.55,252.69
69775,30.810991287231445,-105.10427856445312,78.75,9.0,1.0,0.1,-0.01,0.0,-0.01,0.01,0.0,"[80.61,73.33,82.47,64.65,77.85,73.48,98.15,73.08,74.33,89.61]","[0.11,0.12,0.13,0.12,-0.06,0.10,0.12,0.12,0.11,0.10]","[-0.04,-0.03,-0.02,-0.01,0.18,-0.03,-0.03,-0.03,-0.03,-0.03]",3.66,1155.46,163,11,,,,,,,0.0,-0.11,-0.96,1.0,0.77,0.0,,0.04,0.5,150.17
69775,30.810991287231445,-105.10427856445312,78.75,9.0,1.0,0.1,-0.01,0.0,-0.01,0.01,0.0,"[80.61,73.33,82.47,64.65,77.85,73.48,98.15,73.08,74.33,89.61]","[0.11,0.12,0.13,0.12,-0.06,0.10,0.12,0.12,0.11,0.10]","[-0.04,-0.03,-0.02,-0.01,0.18,-0.03,-0.03,-0.03,-0.03,-0.03]",3.66,1155.46,163,11,,,,,,,0.0,-0.11,-0.96,1.0,0.77,0.0,,0.04,0.5,150.17
69776,30.810991287231445,-105.10421752929688,78.75,8.9,0.99,0.1,-0.01,0.0,-0.0,0.01,0.0,"[80.68,73.19,82.68,64.62,77.81,73.46,98.15,73.00,74.33,89.58]","[0.11,0.12,0.13,0.12,-0.06,0.10,0.12,0.12,0.11,0.10]","[-0.04,-0.02,-0.01,-0.01,0.18,-0.03,-0.03,-0.02,-0.03,-0.03]",3.72,1155.52,163,12,,,,,,,0.01,-0.08,-0.96,0.98,0.82,0.0,,0.04,0.5,176.87
69776,30.810991287231445,-105.10421752929688,78.75,8.9,0.99,0.1,-0.01,0.0,-0.0,0.01,0.0,"[80.68,73.19,82.68,64.62,77.81,73.46,98.15,73.00,74.33,89.58]","[0.11,0.12,0.13,0.12,-0.06,0.10,0.12,0.12,0.11,0.10]","[-0.04,-0.02,-0.01,-0.01,0.18,-0.03,-0.03,-0.02,-0.03,-0.03]",3.72,1155.52,163,12,,,,,,,0.01,-0.08,-0.96,0.98,0.82,0.0,,0.04,0.5,176.87
69777,30.810991287231445,-105.10418701171875,78.74,8.8,0.98,0.1,-0.01,0.0,0.0,0.02,0.0,"[80.75,73.05,82.88,64.60,77.78,73.44,98.15,72.92,74.32,89.55]","[0.11,0.13,0.13,0.12,-0.06,0.10,0.12,0.11,0.11,0.10]","[-0.04,-0.02,-0.01,-0.01,0.19,-0.02,-0.02,-0.02,-0.03,-0.02]",3.77,1155.57,163,13,,,,,,,0.01,-0.06,-0.96,0.97,0.88,0.0,,0.04,0.5,171.85
69777,30.810991287231445,-105.10418701171875,78.74,8.8,0.98,0.1,-0.01,0.0,0.0,0.02,0.0,"[80.75,73.05,82.88,64.60,77.78,73.44,98.15,72.92,74.32,89.55]","[0.11,0.13,0.13,0.12,-0.06,0.10,0.12,0.11,0.11,0.10]","[-0.04,-0.02,-0.01,-0.01,0.19,-0.02,-0.02,-0.02,-0.03,-0.02]",3.77,1155.57,163,13,,,,,,,0.01,-0.06,-0.96,0.97,0.88,0.0,,0.04,0.5,171.85
69778,30.810991287231445,-105.10414123535156,78.74,8.7,0.97,0.1,-0.01,0.0,0.0,0.02,0.0,"[80.82,72.92,83.08,64.57,77.74,73.43,98.15,72.85,74.32,89.52]","[0.11,0.13,0.13,0.12,-0.06,0.10,0.12,0.11,0.11,0.10]","[-0.04,-0.01,-0.00,-0.02,0.19,-0.02,-0.02,-0.02,-0.03,-0.02]",3.85,1155.65,163,14,,,,,,,0.02,-0.03,-0.96,0.95,0.93,0.0,,0.04,0.51,182.4
69778,30.810991287231445,-105.10414123535156,78.74,8.7,0.97,0.1,-0.01,0.0,0.0,0.02,0.0,"[80.82,72.92,83.08,64.57,77.74,73.43,98.15,72.85,74.32,89.52]","[0.11,0.13,0.13,0.12,-0.06,0.10,0.12,0.11,0.11,0.10]","[-0.04,-0.01,-0.00,-0.02,0.19,-0.02,-0.02,-0.02,-0.03,-0.02]",3.85,1155.65,163,14,,,,,,,0.02,-0.03,-0.96,0.95,0.93,0.0,,0.04,0.51,182.4
69779,30.810991287231445,-105.10409545898438,78.72,8.63,0.96,0.1,-0.01,0.0,0.0,0.02,0.0,"[80.85,72.77,83.29,64.54,77.69,73.38,98.14,72.76,74.30,89.48]","[0.11,0.13,0.13,0.12,-0.06,0.10,0.12,0.11,0.11,0.10]","[-0.04,-0.01,0.00,-0.02,0.19,-0.02,-0.02,-0.02,-0.02,-0.01]",3.89,1155.69,163,15,,,,,,,0.02,-0.02,-0.96,0.95,0.95,0.0,,0.03,0.45,141.75
69779,30.810991287231445,-105.10409545898438,78.72,8.63,0.96,0.1,-0.01,0.0,0.0,0.02,0.0,"[80.85,72.77,83.29,64.54,77.69,73.38,98.14,72.76,74.30,89.48]","[0.11,0.13,0.13,0.12,-0.06,0.10,0.12,0.11,0.11,0.10]","[-0.04,-0.01,0.00,-0.02,0.19,-0.02,-0.02,-0.02,-0.02,-0.01]",3.89,1155.69,163,15,,,,,,,0.02,-0.02,-0.96,0.95,0.95,0.0,,0.03,0.45,141.75
69780,30.810991287231445,-105.10404968261719,78.69,8.56,0.95,0.1,-0.01,0.0,0.01,0.03,0.0,"[80.87,72.61,83.49,64.51,77.65,73.31,98.13,72.68,74.27,89.43]","[0.11,0.13,0.13,0.12,-0.06,0.10,0.12,0.11,0.11,0.10]","[-0.03,-0.00,0.00,-0.01,0.20,-0.02,-0.01,-0.01,-0.02,-0.01]",3.98,1155.78,163,16,,,,,,,0.02,-0.03,-0.96,0.96,0.94,0.0,,0.02,0.48,180.61
69780,30.810991287231445,-105.10404968261719,78.69,8.56,0.95,0.1,-0.01,0.0,0.01,0.03,0.0,"[80.87,72.61,83.49,64.51,77.65,73.31,98.13,72.68,74.27,89.43]","[0.11,0.13,0.13,0.12,-0.06,0.10,0.12,0.11,0.11,0.10]","[-0.03,-0.00,0.00,-0.01,0.20,-0.02,-0.01,-0.01,-0.02,-0.01]",3.98,1155.78,163,16,,,,,,,0.02,-0.03,-0.96,0.96,0.94,0.0,,0.02,0.48,180.61
69781,30.810991287231445,-105.10400390625,78.67,8.49,0.94,0.1,0.0,0.0,0.01,0.03,0.0,"[80.88,72.45,83.69,64.48,77.60,73.24,98.12,72.60,74.23,89.37]","[0.11,0.13,0.13,0.12,-0.07,0.10,0.12,0.11,0.11,0.11]","[-0.03,0.00,0.01,-0.01,0.20,-0.01,-0.01,-0.01,-0.01,-0.01]",4.06,1155.86,163,17,,,,,,,0.02,-0.03,-0.95,0.96,0.93,0.0,,0.06,0.56,164.75
69781,30.810991287231445,-105.10400390625,78.67,8.49,0.94,0.1,0.0,0.0,0.01,0.03,0.0,"[80.88,72.45,83.69,64.48,77.60,73.24,98.12,72.60,74.23,89.37]","[0.11,0.13,0.13,0.12,-0.07,0.10,0.12,0.11,0.11,0.11]","[-0.03,0.00,0.01,-0.01,0.20,-0.01,-0.01,-0.01,-0.01,-0.01]",4.06,1155.86,163,17,,,,,,,0.02,-0.03,-0.95,0.96,0.93,0.0,,0.06,0.56,164.75
69782,30.810991287231445,-105.10395812988281,78.64,8.42,0.94,0.1,0.0,0.0,0.01,0.03,0.0,"[80.90,72.29,83.90,64.45,77.55,73.18,98.11,72.52,74.20,89.32]","[0.11,0.13,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.03,0.00,0.01,-0.01,0.20,-0.01,-0.01,-0.01,-0.01,0.00]",3.77,1155.57,163,18,,,,,,,0.02,-0.04,-0.95,0.97,0.92,0.0,,0.14,0.49,211.22
69782,30.810991287231445,-105.10395812988281,78.64,8.42,0.94,0.1,0.0,0.0,0.01,0.03,0.0,"[80.90,72.29,83.90,64.45,77.55,73.18,98.11,72.52,74.20,89.32]","[0.11,0.13,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.03,0.00,0.01,-0.01,0.20,-0.01,-0.01,-0.01,-0.01,0.00]",3.77,1155.57,163,18,,,,,,,0.02,-0.04,-0.95,0.97,0.92,0.0,,0.14,0.49,211.22
69783,30.810991287231445,-105.10391235351562,78.61,8.35,0.93,0.1,0.0,0.0,0.02,0.03,0.0,"[80.91,72.14,84.10,64.42,77.50,73.11,98.09,72.43,74.16,89.26]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.03,0.01,0.01,-0.00,0.20,-0.01,-0.01,-0.01,0.00,0.00]",3.67,1155.47,163,19,,,,,,,0.01,-0.04,-0.95,0.97,0.91,0.0,,0.15,0.41,190.94
69783,30.810991287231445,-105.10391235351562,78.61,8.35,0.93,0.1,0.0,0.0,0.02,0.03,0.0,"[80.91,72.14,84.10,64.42,77.50,73.11,98.09,72.43,74.16,89.26]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.03,0.01,0.01,-0.00,0.20,-0.01,-0.01,-0.01,0.00,0.00]",3.67,1155.47,163,19,,,,,,,0.01,-0.04,-0.95,0.97,0.91,0.0,,0.15,0.41,190.94
69784,30.810991287231445,-105.10386657714844,78.58,8.29,0.92,0.1,0.0,0.0,0.02,0.03,0.0,"[80.92,71.98,84.30,64.38,77.45,73.04,98.08,72.35,74.12,89.21]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.03,0.01,0.02,0.00,0.20,-0.01,-0.00,-0.01,0.00,0.00]",4.32,1156.12,163,20,,,,,,,0.01,-0.05,-0.94,0.98,0.9,0.0,,0.09,0.53,270.16
69784,30.810991287231445,-105.10386657714844,78.58,8.29,0.92,0.1,0.0,0.0,0.02,0.03,0.0,"[80.92,71.98,84.30,64.38,77.45,73.04,98.08,72.35,74.12,89.21]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.03,0.01,0.02,0.00,0.20,-0.01,-0.00,-0.01,0.00,0.00]",4.32,1156.12,163,20,,,,,,,0.01,-0.05,-0.94,0.98,0.9,0.0,,0.09,0.53,270.16
69785,30.810991287231445,-105.10382080078125,78.55,8.24,0.92,0.1,0.0,0.0,0.02,0.03,0.0,"[80.91,71.85,84.43,64.36,77.40,72.98,98.06,72.28,74.09,89.15]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.03,0.01,0.01,0.01,0.20,-0.01,-0.00,-0.01,0.00,0.00]",4.52,1156.32,163,21,,,,,,,0.01,-0.06,-0.94,0.97,0.87,0.0,,0.03,0.56,220.81
69785,30.810991287231445,-105.10382080078125,78.55,8.24,0.92,0.1,0.0,0.0,0.02,0.03,0.0,"[80.91,71.85,84.43,64.36,77.40,72.98,98.06,72.28,74.09,89.15]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.03,0.01,0.01,0.01,0.20,-0.01,-0.00,-0.01,0.00,0.00]",4.52,1156.32,163,21,,,,,,,0.01,-0.06,-0.94,0.97,0.87,0.0,,0.03,0.56,220.81
69786,30.810991287231445,-105.10376739501953,78.52,8.2,0.91,0.1,0.0,0.0,0.02,0.03,0.0,"[80.88,71.73,84.52,64.33,77.36,72.93,98.04,72.21,74.06,89.09]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.03,0.01,0.01,0.01,0.20,-0.01,-0.01,-0.01,0.00,0.00]",4.6,1156.4,163,22,,,,,,,0.02,-0.08,-0.94,0.96,0.82,0.0,,0.03,0.5,95.37
69786,30.810991287231445,-105.10376739501953,78.52,8.2,0.91,0.1,0.0,0.0,0.02,0.03,0.0,"[80.88,71.73,84.52,64.33,77.36,72.93,98.04,72.21,74.06,89.09]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.03,0.01,0.01,0.01,0.20,-0.01,-0.01,-0.01,0.00,0.00]",4.6,1156.4,163,22,,,,,,,0.02,-0.08,-0.94,0.96,0.82,0.0,,0.03,0.5,95.37
69787,30.810991287231445,-105.10372924804688,78.48,8.16,0.91,0.1,0.0,0.0,0.01,0.03,0.0,"[80.86,71.62,84.60,64.31,77.32,72.88,98.02,72.15,74.03,89.02]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.04,0.00,0.01,0.02,0.19,-0.01,-0.01,-0.01,-0.01,0.00]",4.63,1156.43,163,23,,,,,,,0.02,-0.1,-0.94,0.95,0.78,0.0,,0.08,0.51,161.6
69787,30.810991287231445,-105.10372924804688,78.48,8.16,0.91,0.1,0.0,0.0,0.01,0.03,0.0,"[80.86,71.62,84.60,64.31,77.32,72.88,98.02,72.15,74.03,89.02]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.04,0.00,0.01,0.02,0.19,-0.01,-0.01,-0.01,-0.01,0.00]",4.63,1156.43,163,23,,,,,,,0.02,-0.1,-0.94,0.95,0.78,0.0,,0.08,0.51,161.6
69788,30.810991287231445,-105.10369110107422,78.45,8.13,0.9,0.1,0.0,0.0,0.01,0.04,0.0,"[80.83,71.51,84.69,64.28,77.28,72.83,98.00,72.09,73.99,88.96]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.04,-0.00,0.00,0.03,0.19,-0.02,-0.01,-0.01,-0.01,-0.00]",4.44,1156.24,163,24,,,,,,,0.03,-0.13,-0.93,0.94,0.73,0.0,,0.16,0.46,213.68
69788,30.810991287231445,-105.10369110107422,78.45,8.13,0.9,0.1,0.0,0.0,0.01,0.04,0.0,"[80.83,71.51,84.69,64.28,77.28,72.83,98.00,72.09,73.99,88.96]","[0.11,0.14,0.13,0.12,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.04,-0.00,0.00,0.03,0.19,-0.02,-0.01,-0.01,-0.01,-0.00]",4.44,1156.24,163,24,,,,,,,0.03,-0.13,-0.93,0.94,0.73,0.0,,0.16,0.46,213.68
69789,30.810991287231445,-105.10363006591797,78.41,8.09,0.9,0.1,0.0,0.0,0.01,0.04,0.0,"[80.80,71.40,84.77,64.26,77.24,72.78,97.98,72.02,73.96,88.89]","[0.11,0.14,0.13,0.11,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.04,-0.01,-0.00,0.04,0.18,-0.02,-0.01,-0.01,-0.01,-0.01]",4.34,1156.14,163,25,,,,,,,0.03,-0.15,-0.92,0.93,0.69,0.0,,0.18,0.42,227.5
69789,30.810991287231445,-105.10363006591797,78.41,8.09,0.9,0.1,0.0,0.0,0.01,0.04,0.0,"[80.80,71.40,84.77,64.26,77.24,72.78,97.98,72.02,73.96,88.89]","[0.11,0.14,0.13,0.11,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.04,-0.01,-0.00,0.04,0.18,-0.02,-0.01,-0.01,-0.01,-0.01]",4.34,1156.14,163,25,,,,,,,0.03,-0.15,-0.92,0.93,0.69,0.0,,0.18,0.42,227.5
69790,30.810991287231445,-105.10360717773438,78.37,8.05,0.9,0.1,0.0,0.0,0.01,0.04,0.0,"[80.78,71.29,84.86,64.23,77.19,72.73,97.95,71.96,73.93,88.83]","[0.11,0.13,0.13,0.11,-0.07,0.10,0.11,0.11,0.11,0.11]","[-0.04,-0.01,-0.00,0.04,0.18,-0.02,-0.01,-0.01,-0.02,-0.01]",4.42,1156.22,163,26,,,,,,,0.04,-0.17,-0.91,0.92,0.64,0.0,,0.17,0.42,217.32
