geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,lstf_temporal,ndvi_temporal,ndmi_temporal,elv_rel,elv,tri,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,ls_land_cover,cl_land_cover,downhill_fraction,dom_angle_deg
1305,45.679359436035156,-89.52410888671875,35.85,-2.63,0,0.34,0.1,0,0.38,-0.22,0,"[37.16,34.53]","[0.29,0.39]","[0.49,0.27]",15.43,498.43,0.17,2.0,261.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,342.69
1305,45.679359436035156,-89.52410888671875,35.85,-2.63,0,0.34,0.1,0,0.38,-0.22,0,"[37.16,34.53]","[0.29,0.39]","[0.49,0.27]",15.43,498.43,0.17,2.0,261.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,342.69
1306,45.679359436035156,-89.5240707397461,35.79,-2.6,0,0.33,0.1,0,0.37,-0.22,0,"[37.09,34.49]","[0.29,0.38]","[0.48,0.26]",15.36,498.37,0.16,2.0,262.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,349.14
1306,45.679359436035156,-89.5240707397461,35.79,-2.6,0,0.33,0.1,0,0.37,-0.22,0,"[37.09,34.49]","[0.29,0.38]","[0.48,0.26]",15.36,498.37,0.16,2.0,262.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,349.14
1307,45.679359436035156,-89.52403259277344,35.74,-2.58,0,0.33,0.1,0,0.36,-0.22,0,"[37.03,34.45]","[0.28,0.38]","[0.47,0.25]",15.26,498.27,0.14,2.0,263.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,358.98
1307,45.679359436035156,-89.52403259277344,35.74,-2.58,0,0.33,0.1,0,0.36,-0.22,0,"[37.03,34.45]","[0.28,0.38]","[0.47,0.25]",15.26,498.27,0.14,2.0,263.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,358.98
1308,45.679359436035156,-89.52398681640625,35.68,-2.55,0,0.33,0.1,0,0.35,-0.22,0,"[36.96,34.41]","[0.27,0.38]","[0.47,0.24]",15.23,498.23,0.16,2.0,264.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,78.85
1308,45.679359436035156,-89.52398681640625,35.68,-2.55,0,0.33,0.1,0,0.35,-0.22,0,"[36.96,34.41]","[0.27,0.38]","[0.47,0.24]",15.23,498.23,0.16,2.0,264.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,78.85
1309,45.679359436035156,-89.52393341064453,35.63,-2.52,0,0.32,0.11,0,0.35,-0.22,0,"[36.89,34.37]","[0.27,0.38]","[0.46,0.23]",15.06,498.06,0.21,2.0,265.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,53.03
1309,45.679359436035156,-89.52393341064453,35.63,-2.52,0,0.32,0.11,0,0.35,-0.22,0,"[36.89,34.37]","[0.27,0.38]","[0.46,0.23]",15.06,498.06,0.21,2.0,265.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,53.03
1310,45.679359436035156,-89.52388763427734,35.57,-2.5,0,0.32,0.11,0,0.34,-0.22,0,"[36.82,34.33]","[0.26,0.37]","[0.45,0.22]",14.8,497.81,0.19,2.0,266.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,290.94
1310,45.679359436035156,-89.52388763427734,35.57,-2.5,0,0.32,0.11,0,0.34,-0.22,0,"[36.82,34.33]","[0.26,0.37]","[0.45,0.22]",14.8,497.81,0.19,2.0,266.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,290.94
1311,45.679359436035156,-89.52384948730469,35.52,-2.5,0,0.31,0.11,0,0.33,-0.23,0,"[36.77,34.27]","[0.26,0.37]","[0.44,0.22]",14.75,497.76,0.2,2.0,267.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,107.99
1311,45.679359436035156,-89.52384948730469,35.52,-2.5,0,0.31,0.11,0,0.33,-0.23,0,"[36.77,34.27]","[0.26,0.37]","[0.44,0.22]",14.75,497.76,0.2,2.0,267.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,107.99
1312,45.679359436035156,-89.52381134033203,35.47,-2.54,0,0.3,0.11,0,0.32,-0.23,0,"[36.74,34.20]","[0.25,0.36]","[0.44,0.21]",14.46,497.47,0.16,2.0,268.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,290.29
1312,45.679359436035156,-89.52381134033203,35.47,-2.54,0,0.3,0.11,0,0.32,-0.23,0,"[36.74,34.20]","[0.25,0.36]","[0.44,0.21]",14.46,497.47,0.16,2.0,268.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,290.29
1313,45.679359436035156,-89.52375030517578,35.42,-2.58,0,0.3,0.11,0,0.32,-0.24,0,"[36.71,34.14]","[0.24,0.36]","[0.43,0.20]",14.38,497.38,0.09,2.0,269.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.12,285.22
1313,45.679359436035156,-89.52375030517578,35.42,-2.58,0,0.3,0.11,0,0.32,-0.24,0,"[36.71,34.14]","[0.24,0.36]","[0.43,0.20]",14.38,497.38,0.09,2.0,269.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.12,285.22
1314,45.679359436035156,-89.52371978759766,35.38,-2.62,0,0.29,0.12,0,0.31,-0.24,0,"[36.68,34.07]","[0.23,0.35]","[0.43,0.19]",14.4,497.41,0.09,2.0,270.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.75,101.17
1314,45.679359436035156,-89.52371978759766,35.38,-2.62,0,0.29,0.12,0,0.31,-0.24,0,"[36.68,34.07]","[0.23,0.35]","[0.43,0.19]",14.4,497.41,0.09,2.0,270.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.75,101.17
1315,45.679359436035156,-89.52367401123047,35.33,-2.66,0,0.28,0.12,0,0.3,-0.25,0,"[36.66,34.00]","[0.22,0.34]","[0.43,0.18]",14.34,497.34,0.1,2.0,271.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.25,209.59
1315,45.679359436035156,-89.52367401123047,35.33,-2.66,0,0.28,0.12,0,0.3,-0.25,0,"[36.66,34.00]","[0.22,0.34]","[0.43,0.18]",14.34,497.34,0.1,2.0,271.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.25,209.59
1316,45.679359436035156,-89.52362060546875,35.28,-2.7,0,0.28,0.12,0,0.3,-0.25,0,"[36.63,33.93]","[0.22,0.34]","[0.42,0.17]",14.35,497.36,0.1,2.0,272.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,45.45
1316,45.679359436035156,-89.52362060546875,35.28,-2.7,0,0.28,0.12,0,0.3,-0.25,0,"[36.63,33.93]","[0.22,0.34]","[0.42,0.17]",14.35,497.36,0.1,2.0,272.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,45.45
1317,45.679359436035156,-89.52357482910156,35.24,-2.73,0,0.27,0.12,0,0.29,-0.26,0,"[36.60,33.87]","[0.21,0.33]","[0.42,0.16]",14.49,497.49,0.24,2.0,273.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.88,132.72
1317,45.679359436035156,-89.52357482910156,35.24,-2.73,0,0.27,0.12,0,0.29,-0.26,0,"[36.60,33.87]","[0.21,0.33]","[0.42,0.16]",14.49,497.49,0.24,2.0,273.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.88,132.72
1318,45.679359436035156,-89.5235366821289,35.2,-2.76,0,0.26,0.12,0,0.3,-0.27,0,"[36.58,33.82]","[0.20,0.32]","[0.43,0.16]",14.26,497.26,0.36,2.0,274.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,118.83
1318,45.679359436035156,-89.5235366821289,35.2,-2.76,0,0.26,0.12,0,0.3,-0.27,0,"[36.58,33.82]","[0.20,0.32]","[0.43,0.16]",14.26,497.26,0.36,2.0,274.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,118.83
1319,45.679359436035156,-89.52348327636719,35.17,-2.79,0,0.26,0.12,0,0.3,-0.28,0,"[36.57,33.78]","[0.19,0.32]","[0.44,0.16]",13.83,496.84,0.43,2.0,275.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,116.95
1319,45.679359436035156,-89.52348327636719,35.17,-2.79,0,0.26,0.12,0,0.3,-0.28,0,"[36.57,33.78]","[0.19,0.32]","[0.44,0.16]",13.83,496.84,0.43,2.0,275.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,116.95
1320,45.679359436035156,-89.5234375,35.14,-2.82,0,0.25,0.12,0,0.3,-0.29,0,"[36.55,33.73]","[0.19,0.31]","[0.45,0.16]",13.39,496.4,0.44,2.0,276.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,88.71
1320,45.679359436035156,-89.5234375,35.14,-2.82,0,0.25,0.12,0,0.3,-0.29,0,"[36.55,33.73]","[0.19,0.31]","[0.45,0.16]",13.39,496.4,0.44,2.0,276.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,88.71
1321,45.679359436035156,-89.52339935302734,35.11,-2.84,0,0.24,0.12,0,0.31,-0.31,0,"[36.53,33.68]","[0.18,0.30]","[0.46,0.16]",12.8,495.8,0.33,2.0,277.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,277.42
1321,45.679359436035156,-89.52339935302734,35.11,-2.84,0,0.24,0.12,0,0.31,-0.31,0,"[36.53,33.68]","[0.18,0.30]","[0.46,0.16]",12.8,495.8,0.33,2.0,277.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,277.42
1322,45.679359436035156,-89.52334594726562,35.07,-2.87,0,0.24,0.12,0,0.31,-0.32,0,"[36.51,33.64]","[0.17,0.30]","[0.47,0.15]",12.55,495.56,0.32,2.0,278.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,126.63
1322,45.679359436035156,-89.52334594726562,35.07,-2.87,0,0.24,0.12,0,0.31,-0.32,0,"[36.51,33.64]","[0.17,0.30]","[0.47,0.15]",12.55,495.56,0.32,2.0,278.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,126.63
1323,45.679359436035156,-89.52330780029297,35.05,-2.89,0,0.23,0.12,0,0.32,-0.32,0,"[36.49,33.60]","[0.17,0.29]","[0.48,0.16]",12.16,495.17,0.58,2.0,279.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,90.8
1323,45.679359436035156,-89.52330780029297,35.05,-2.89,0,0.23,0.12,0,0.32,-0.32,0,"[36.49,33.60]","[0.17,0.29]","[0.48,0.16]",12.16,495.17,0.58,2.0,279.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,90.8
1324,45.679359436035156,-89.52326202392578,35.04,-2.89,0,0.23,0.12,0,0.33,-0.33,0,"[36.48,33.59]","[0.17,0.29]","[0.49,0.16]",11.3,494.31,0.56,2.0,280.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,289.58
1324,45.679359436035156,-89.52326202392578,35.04,-2.89,0,0.23,0.12,0,0.33,-0.33,0,"[36.48,33.59]","[0.17,0.29]","[0.49,0.16]",11.3,494.31,0.56,2.0,280.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,289.58
1325,45.679359436035156,-89.52322387695312,35.02,-2.89,0,0.23,0.12,0,0.34,-0.33,0,"[36.47,33.57]","[0.17,0.28]","[0.50,0.17]",11.17,494.18,0.17,2.0,281.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.12,347.59
1325,45.679359436035156,-89.52322387695312,35.02,-2.89,0,0.23,0.12,0,0.34,-0.33,0,"[36.47,33.57]","[0.17,0.28]","[0.50,0.17]",11.17,494.18,0.17,2.0,281.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.12,347.59
1326,45.679359436035156,-89.5231704711914,35.01,-2.9,0,0.22,0.12,0,0.35,-0.33,0,"[36.45,33.56]","[0.17,0.28]","[0.51,0.18]",11.41,494.41,0.19,2.0,282.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.75,307.65
1326,45.679359436035156,-89.5231704711914,35.01,-2.9,0,0.22,0.12,0,0.35,-0.33,0,"[36.45,33.56]","[0.17,0.28]","[0.51,0.18]",11.41,494.41,0.19,2.0,282.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.75,307.65
1327,45.679359436035156,-89.52312469482422,34.99,-2.9,0,0.22,0.11,0,0.36,-0.33,0,"[36.44,33.54]","[0.16,0.28]","[0.52,0.19]",11.5,494.51,0.24,2.0,283.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,1.0,54.76
1327,45.679359436035156,-89.52312469482422,34.99,-2.9,0,0.22,0.11,0,0.36,-0.33,0,"[36.44,33.54]","[0.16,0.28]","[0.52,0.19]",11.5,494.51,0.24,2.0,283.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,1.0,54.76
1328,45.679359436035156,-89.52308654785156,34.98,-2.9,0,0.22,0.11,0,0.37,-0.33,0,"[36.43,33.53]","[0.16,0.27]","[0.53,0.20]",11.3,494.3,0.32,2.0,284.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,89.74
1328,45.679359436035156,-89.52308654785156,34.98,-2.9,0,0.22,0.11,0,0.37,-0.33,0,"[36.43,33.53]","[0.16,0.27]","[0.53,0.20]",11.3,494.3,0.32,2.0,284.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,89.74
1329,45.679359436035156,-89.52304077148438,34.97,-2.92,0,0.22,0.11,0,0.38,-0.33,0,"[36.43,33.51]","[0.16,0.27]","[0.54,0.21]",10.92,493.92,0.37,2.0,285.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,66.15
1329,45.679359436035156,-89.52304077148438,34.97,-2.92,0,0.22,0.11,0,0.38,-0.33,0,"[36.43,33.51]","[0.16,0.27]","[0.54,0.21]",10.92,493.92,0.37,2.0,285.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,66.15
1330,45.679359436035156,-89.52299499511719,34.97,-2.98,0,0.22,0.11,0,0.38,-0.31,0,"[36.46,33.48]","[0.17,0.27]","[0.54,0.22]",10.47,493.47,0.45,2.0,286.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,50.39
1330,45.679359436035156,-89.52299499511719,34.97,-2.98,0,0.22,0.11,0,0.38,-0.31,0,"[36.46,33.48]","[0.17,0.27]","[0.54,0.22]",10.47,493.47,0.45,2.0,286.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,50.39
1331,45.679359436035156,-89.52294921875,34.96,-3.04,0,0.22,0.1,0,0.39,-0.3,0,"[36.48,33.44]","[0.17,0.27]","[0.54,0.24]",9.92,492.92,0.51,2.0,287.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,38.51
1331,45.679359436035156,-89.52294921875,34.96,-3.04,0,0.22,0.1,0,0.39,-0.3,0,"[36.48,33.44]","[0.17,0.27]","[0.54,0.24]",9.92,492.92,0.51,2.0,287.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,38.51
1332,45.679359436035156,-89.52290344238281,34.96,-3.1,0,0.22,0.1,0,0.39,-0.28,0,"[36.51,33.41]","[0.17,0.27]","[0.54,0.25]",9.29,492.3,0.49,2.0,288.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,247.58
1332,45.679359436035156,-89.52290344238281,34.96,-3.1,0,0.22,0.1,0,0.39,-0.28,0,"[36.51,33.41]","[0.17,0.27]","[0.54,0.25]",9.29,492.3,0.49,2.0,288.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,247.58
1333,45.679359436035156,-89.52285766601562,34.96,-3.16,0,0.22,0.09,0,0.4,-0.27,0,"[36.54,33.38]","[0.18,0.27]","[0.54,0.27]",8.76,491.76,0.39,2.0,289.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,252.27
1333,45.679359436035156,-89.52285766601562,34.96,-3.16,0,0.22,0.09,0,0.4,-0.27,0,"[36.54,33.38]","[0.18,0.27]","[0.54,0.27]",8.76,491.76,0.39,2.0,289.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,252.27
1334,45.679359436035156,-89.52281188964844,34.96,-3.21,0,0.23,0.09,0,0.41,-0.25,0,"[36.56,33.35]","[0.18,0.27]","[0.53,0.28]",8.58,491.59,0.27,2.0,290.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,107.88
1334,45.679359436035156,-89.52281188964844,34.96,-3.21,0,0.23,0.09,0,0.41,-0.25,0,"[36.56,33.35]","[0.18,0.27]","[0.53,0.28]",8.58,491.59,0.27,2.0,290.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,107.88
1335,45.679359436035156,-89.52276611328125,34.96,-3.29,0,0.23,0.09,0,0.41,-0.24,0,"[36.60,33.31]","[0.19,0.27]","[0.53,0.29]",8.32,491.33,0.38,2.0,291.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,106.99
1335,45.679359436035156,-89.52276611328125,34.96,-3.29,0,0.23,0.09,0,0.41,-0.24,0,"[36.60,33.31]","[0.19,0.27]","[0.53,0.29]",8.32,491.33,0.38,2.0,291.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,106.99
1336,45.679359436035156,-89.52271270751953,34.96,-3.4,0,0.24,0.08,0,0.42,-0.23,0,"[36.66,33.26]","[0.19,0.28]","[0.53,0.30]",7.69,490.7,0.46,2.0,292.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,232.84
1336,45.679359436035156,-89.52271270751953,34.96,-3.4,0,0.24,0.08,0,0.42,-0.23,0,"[36.66,33.26]","[0.19,0.28]","[0.53,0.30]",7.69,490.7,0.46,2.0,292.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,232.84
1337,45.679359436035156,-89.52267456054688,34.96,-3.52,0,0.24,0.08,0,0.42,-0.22,0,"[36.72,33.21]","[0.20,0.28]","[0.53,0.31]",7.21,490.22,0.41,2.0,293.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.25,268.39
1337,45.679359436035156,-89.52267456054688,34.96,-3.52,0,0.24,0.08,0,0.42,-0.22,0,"[36.72,33.21]","[0.20,0.28]","[0.53,0.31]",7.21,490.22,0.41,2.0,293.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.25,268.39
1338,45.679359436035156,-89.52263641357422,34.97,-3.63,0,0.25,0.08,0,0.42,-0.21,0,"[36.78,33.15]","[0.21,0.29]","[0.53,0.32]",6.96,489.97,0.29,2.0,294.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.25,296.16
1338,45.679359436035156,-89.52263641357422,34.97,-3.63,0,0.25,0.08,0,0.42,-0.21,0,"[36.78,33.15]","[0.21,0.29]","[0.53,0.32]",6.96,489.97,0.29,2.0,294.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.25,296.16
1339,45.679359436035156,-89.52257537841797,34.97,-3.74,0,0.26,0.08,0,0.43,-0.2,0,"[36.84,33.10]","[0.22,0.30]","[0.53,0.33]",6.79,489.79,0.22,2.0,295.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.0,301.79
1339,45.679359436035156,-89.52257537841797,34.97,-3.74,0,0.26,0.08,0,0.43,-0.2,0,"[36.84,33.10]","[0.22,0.30]","[0.53,0.33]",6.79,489.79,0.22,2.0,295.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.0,301.79
1340,45.679359436035156,-89.52255249023438,34.98,-3.85,0,0.27,0.07,0,0.43,-0.19,0,"[36.90,33.05]","[0.23,0.30]","[0.53,0.34]",6.86,489.87,0.08,2.0,296.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,128.32
1340,45.679359436035156,-89.52255249023438,34.98,-3.85,0,0.27,0.07,0,0.43,-0.19,0,"[36.90,33.05]","[0.23,0.30]","[0.53,0.34]",6.86,489.87,0.08,2.0,296.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,128.32
1341,45.679359436035156,-89.52249908447266,34.98,-3.95,0,0.27,0.07,0,0.43,-0.18,0,"[36.95,33.00]","[0.24,0.31]","[0.52,0.34]",6.95,489.95,0.13,2.0,297.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,84.74
1341,45.679359436035156,-89.52249908447266,34.98,-3.95,0,0.27,0.07,0,0.43,-0.18,0,"[36.95,33.00]","[0.24,0.31]","[0.52,0.34]",6.95,489.95,0.13,2.0,297.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,84.74
1342,45.679359436035156,-89.52245330810547,34.97,-4.04,0,0.29,0.07,0,0.43,-0.18,0,"[36.99,32.95]","[0.25,0.32]","[0.52,0.34]",7.0,490.01,0.18,2.0,298.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,54.6
1342,45.679359436035156,-89.52245330810547,34.97,-4.04,0,0.29,0.07,0,0.43,-0.18,0,"[36.99,32.95]","[0.25,0.32]","[0.52,0.34]",7.0,490.01,0.18,2.0,298.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,54.6
1343,45.679359436035156,-89.52241516113281,34.97,-4.13,0,0.3,0.08,0,0.43,-0.18,0,"[37.03,32.90]","[0.26,0.33]","[0.52,0.34]",6.9,489.91,0.22,2.0,299.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,190.07
1343,45.679359436035156,-89.52241516113281,34.97,-4.13,0,0.3,0.08,0,0.43,-0.18,0,"[37.03,32.90]","[0.26,0.33]","[0.52,0.34]",6.9,489.91,0.22,2.0,299.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,190.07
1344,45.679359436035156,-89.5223617553711,34.96,-4.21,0,0.31,0.08,0,0.43,-0.18,0,"[37.07,32.86]","[0.27,0.34]","[0.52,0.34]",6.94,489.95,0.22,2.0,300.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,174.06
1344,45.679359436035156,-89.5223617553711,34.96,-4.21,0,0.31,0.08,0,0.43,-0.18,0,"[37.07,32.86]","[0.27,0.34]","[0.52,0.34]",6.94,489.95,0.22,2.0,300.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,174.06
1345,45.679359436035156,-89.52232360839844,34.96,-4.3,0,0.32,0.08,0,0.43,-0.18,0,"[37.11,32.81]","[0.28,0.36]","[0.52,0.34]",7.06,490.06,0.19,2.0,301.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,176.75
1345,45.679359436035156,-89.52232360839844,34.96,-4.3,0,0.32,0.08,0,0.43,-0.18,0,"[37.11,32.81]","[0.28,0.36]","[0.52,0.34]",7.06,490.06,0.19,2.0,301.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,176.75
1346,45.679359436035156,-89.52227783203125,34.95,-4.39,0,0.33,0.08,0,0.43,-0.19,0,"[37.15,32.76]","[0.29,0.37]","[0.52,0.34]",7.21,490.22,0.13,2.0,302.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,286.0
1346,45.679359436035156,-89.52227783203125,34.95,-4.39,0,0.33,0.08,0,0.43,-0.19,0,"[37.15,32.76]","[0.29,0.37]","[0.52,0.34]",7.21,490.22,0.13,2.0,302.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.62,286.0
1347,45.679359436035156,-89.52222442626953,34.96,-4.43,0,0.34,0.08,0,0.43,-0.19,0,"[37.17,32.74]","[0.30,0.38]","[0.52,0.33]",7.16,490.16,0.16,2.0,303.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,73.5
1347,45.679359436035156,-89.52222442626953,34.96,-4.43,0,0.34,0.08,0,0.43,-0.19,0,"[37.17,32.74]","[0.30,0.38]","[0.52,0.33]",7.16,490.16,0.16,2.0,303.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,73.5
1348,45.679359436035156,-89.52218627929688,34.97,-4.39,0,0.34,0.08,0,0.43,-0.19,0,"[37.17,32.78]","[0.30,0.39]","[0.52,0.33]",6.98,489.98,0.19,2.0,304.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,187.92
1348,45.679359436035156,-89.52218627929688,34.97,-4.39,0,0.34,0.08,0,0.43,-0.19,0,"[37.17,32.78]","[0.30,0.39]","[0.52,0.33]",6.98,489.98,0.19,2.0,304.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.38,187.92
1349,45.679359436035156,-89.52214813232422,34.99,-4.36,0,0.35,0.09,0,0.43,-0.19,0,"[37.17,32.81]","[0.31,0.40]","[0.52,0.33]",6.76,489.76,0.25,2.0,305.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.25,193.87
1349,45.679359436035156,-89.52214813232422,34.99,-4.36,0,0.35,0.09,0,0.43,-0.19,0,"[37.17,32.81]","[0.31,0.40]","[0.52,0.33]",6.76,489.76,0.25,2.0,305.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.25,193.87
1350,45.679359436035156,-89.52208709716797,35.01,-4.33,0,0.36,0.09,0,0.43,-0.19,0,"[37.17,32.84]","[0.32,0.41]","[0.52,0.33]",6.53,489.53,0.33,2.0,306.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,328.42
1350,45.679359436035156,-89.52208709716797,35.01,-4.33,0,0.36,0.09,0,0.43,-0.19,0,"[37.17,32.84]","[0.32,0.41]","[0.52,0.33]",6.53,489.53,0.33,2.0,306.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,328.42
1351,45.679359436035156,-89.52204895019531,35.02,-4.29,0,0.37,0.09,0,0.43,-0.19,0,"[37.17,32.88]","[0.32,0.42]","[0.52,0.33]",6.28,489.28,0.41,2.0,307.0,0,0,0,0,0,0,-1.0,1.0,-1.0,0,0,0,0,0,0.5,55.25
