geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,lstf_temporal,ndvi_temporal,ndmi_temporal,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,slope,tri,downhill_fraction,dom_angle_deg
503,30.81832504272461,-105.09121704101562,77.5,6.68,0.74,0.09,-0.01,0.0,,,,"[81.82,76.84,81.68,63.86,77.61,72.74,88.42,71.08,72.40,88.50]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.12,1203.91,0,503,,,,,,,0.17,,,0.65,,,,0.04,0.55,230.74
504,30.81832504272461,-105.09120178222656,77.48,6.7,0.75,0.09,-0.01,0.0,,,,"[81.79,76.82,81.60,63.85,77.61,72.72,88.41,71.15,72.40,88.49]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.2,1204.0,0,504,,,,,,,0.16,,,0.65,,,,0.04,0.53,176.22
505,30.81832504272461,-105.0911636352539,77.47,6.72,0.75,0.09,-0.01,0.0,,,,"[81.76,76.79,81.52,63.85,77.60,72.69,88.40,71.22,72.40,88.49]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.25,1204.05,0,505,,,,,,,0.16,,,0.65,,,,0.05,0.5,115.86
506,30.81832504272461,-105.09113311767578,77.46,6.74,0.75,0.09,-0.01,0.0,,,,"[81.74,76.77,81.45,63.84,77.60,72.67,88.39,71.29,72.39,88.48]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.29,1204.09,0,506,,,,,,,0.16,,,0.65,,,,0.06,0.54,162.41
507,30.81832504272461,-105.09110260009766,77.45,6.76,0.75,0.09,-0.01,0.0,,,,"[81.71,76.74,81.38,63.84,77.59,72.65,88.38,71.35,72.38,88.47]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.27,1204.07,0,507,,,,,,,0.16,,,0.66,,,,0.07,0.5,152.63
508,30.81832504272461,-105.0910873413086,77.45,6.79,0.75,0.09,-0.01,0.0,,,,"[81.70,76.73,81.38,63.86,77.63,72.64,88.40,71.37,72.34,88.48]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.2,1204.0,0,508,,,,,,,0.16,,,0.66,,,,0.07,0.47,205.3
509,30.81832504272461,-105.091064453125,77.45,6.81,0.76,0.09,-0.01,0.0,,,,"[81.68,76.71,81.39,63.89,77.66,72.63,88.43,71.38,72.28,88.49]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.18,1203.98,0,509,,,,,,,0.16,,,0.66,,,,0.08,0.53,156.05
510,30.81832504272461,-105.09102630615234,77.46,6.84,0.76,0.09,-0.01,0.0,,,,"[81.67,76.70,81.40,63.91,77.70,72.62,88.45,71.39,72.23,88.51]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.13,1203.93,0,510,,,,,,,0.16,,,0.67,,,,0.11,0.5,161.78
511,30.81832504272461,-105.09100341796875,77.46,6.86,0.76,0.09,-0.01,0.0,,,,"[81.65,76.68,81.41,63.94,77.73,72.61,88.48,71.40,72.17,88.52]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.02,1203.82,0,511,,,,,,,0.15,,,0.67,,,,0.12,0.5,192.16
512,30.81832504272461,-105.09097290039062,77.46,6.89,0.76,0.09,-0.01,0.0,,,,"[81.64,76.67,81.42,63.96,77.77,72.60,88.50,71.40,72.12,88.53]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,51.85,1203.65,0,512,,,,,,,0.15,,,0.67,,,,0.18,0.5,148.62
513,30.81832504272461,-105.09095764160156,77.46,6.91,0.77,0.09,-0.01,0.0,,,,"[81.63,76.65,81.44,63.99,77.80,72.59,88.53,71.41,72.06,88.54]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,51.54,1203.34,0,513,,,,,,,0.15,,,0.68,,,,0.2,0.49,286.17
514,30.81832504272461,-105.0909194946289,77.47,6.94,0.77,0.09,-0.01,0.0,,,,"[81.61,76.64,81.45,64.01,77.84,72.58,88.55,71.42,72.01,88.55]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,51.46,1203.26,0,514,,,,,,,0.15,,,0.68,,,,0.12,0.43,231.34
515,30.81832504272461,-105.09088897705078,77.47,6.97,0.77,0.09,-0.01,0.0,,,,"[81.60,76.62,81.46,64.04,77.88,72.57,88.58,71.43,71.95,88.57]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,51.53,1203.33,0,515,,,,,,,0.15,,,0.68,,,,0.1,0.38,153.02
516,30.81832504272461,-105.09087371826172,77.47,6.99,0.78,0.09,-0.01,0.0,,,,"[81.58,76.61,81.47,64.06,77.91,72.56,88.60,71.44,71.90,88.58]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,51.82,1203.61,0,516,,,,,,,0.15,,,0.69,,,,0.14,0.45,165.08
517,30.81832504272461,-105.0908432006836,77.47,7.02,0.78,0.09,-0.01,0.0,,,,"[81.58,76.60,81.48,64.09,77.95,72.55,88.63,71.45,71.84,88.59]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.3,1204.1,0,517,,,,,,,0.14,,,0.69,,,,0.21,0.5,216.93
518,30.81832504272461,-105.0908203125,77.49,7.02,0.78,0.09,-0.01,0.0,,,,"[81.59,76.61,81.52,64.12,78.00,72.57,88.68,71.46,71.76,88.61]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,52.85,1204.64,0,518,,,,,,,0.14,,,0.7,,,,0.15,0.5,303.84
519,30.81832504272461,-105.09078979492188,77.51,7.02,0.78,0.09,-0.01,0.0,,,,"[81.61,76.63,81.55,64.15,78.05,72.58,88.73,71.47,71.67,88.63]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,53.16,1204.96,0,519,,,,,,,0.13,,,0.71,,,,0.08,0.5,145.77
520,30.81832504272461,-105.09075927734375,77.53,7.01,0.78,0.09,-0.01,0.0,,,,"[81.63,76.65,81.59,64.19,78.10,72.60,88.78,71.49,71.58,88.65]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,53.47,1205.27,0,520,,,,,,,0.13,,,0.72,,,,0.1,0.5,208.23
521,30.81832504272461,-105.09073638916016,77.55,7.01,0.78,0.09,-0.01,0.0,,,,"[81.66,76.67,81.63,64.22,78.16,72.62,88.83,71.50,71.50,88.67]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,53.78,1205.58,0,521,,,,,,,0.12,,,0.73,,,,0.08,0.5,205.17
522,30.81832504272461,-105.09071350097656,77.56,7.01,0.78,0.09,-0.01,0.0,,,,"[81.68,76.69,81.67,64.25,78.21,72.64,88.88,71.51,71.41,88.69]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.12,0.12,0.11,0.10]",,54.05,1205.85,0,522,,,,,,,0.12,,,0.75,,,,0.1,0.5,180.05
523,30.81832504272461,-105.0906753540039,77.58,7.01,0.78,0.09,-0.01,0.0,,,,"[81.70,76.71,81.71,64.28,78.26,72.66,88.92,71.53,71.32,88.71]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.11,0.12,0.11,0.10]",,54.36,1206.16,0,523,,,,,,,0.11,,,0.76,,,,0.09,0.5,252.1
524,30.81832504272461,-105.09064483642578,77.6,7.01,0.78,0.09,-0.01,0.0,,,,"[81.72,76.73,81.75,64.32,78.32,72.67,88.97,71.54,71.23,88.73]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.11,0.12,0.11,0.10]",,54.62,1206.42,0,524,,,,,,,0.11,,,0.77,,,,0.1,0.5,98.08
525,30.81832504272461,-105.09062957763672,77.62,7.0,0.78,0.09,-0.01,0.0,,,,"[81.74,76.76,81.79,64.35,78.37,72.69,89.02,71.55,71.15,88.75]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.11,0.12,0.11,0.10]",,54.97,1206.77,0,525,,,,,,,0.1,,,0.78,,,,0.1,0.5,206.87
526,30.81832504272461,-105.0905990600586,77.64,7.0,0.78,0.09,-0.01,0.0,,,,"[81.77,76.78,81.83,64.38,78.42,72.71,89.07,71.57,71.06,88.77]","[0.11,0.11,0.11,0.07,-0.03,0.10,0.11,0.12,0.11,0.10]",,55.25,1207.04,0,526,,,,,,,0.1,,,0.79,,,,0.09,0.5,151.69
