geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,lstf_temporal,ndvi_temporal,ndmi_temporal,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,slope,tri,downhill_fraction,dom_angle_deg
138194,30.813119888305664,-105.0890121459961,79.44,6.96,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.84,77.78,86.20,75.65,77.57,73.15,89.30,72.08,71.97,88.81]","[0.12,0.12,0.13,0.05,-0.03,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.07,0.07,-0.07,-0.06,-0.05,-0.06,-0.06]",33.71,1185.51,193,585,,,,,,,0.17,-0.19,-0.9,0.63,0.6,0.0,,0.03,0.5,216.01
138195,30.813119888305664,-105.0889892578125,79.45,6.96,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.86,77.80,86.22,75.67,77.60,73.15,89.31,72.08,71.99,88.81]","[0.12,0.12,0.13,0.05,-0.03,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.07,0.07,-0.07,-0.06,-0.05,-0.06,-0.06]",33.8,1185.6,193,586,,,,,,,0.17,-0.19,-0.91,0.64,0.6,0.0,,0.03,0.5,206.9
138195,30.813119888305664,-105.0889892578125,79.45,6.96,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.86,77.80,86.22,75.67,77.60,73.15,89.31,72.08,71.99,88.81]","[0.12,0.12,0.13,0.05,-0.03,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.07,0.07,-0.07,-0.06,-0.05,-0.06,-0.06]",33.8,1185.6,193,586,,,,,,,0.17,-0.19,-0.91,0.64,0.6,0.0,,0.03,0.5,206.9
138196,30.813119888305664,-105.08895111083984,79.47,6.95,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.87,77.82,86.25,75.69,77.62,73.16,89.33,72.09,72.02,88.82]","[0.12,0.12,0.13,0.05,-0.03,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.07,0.07,-0.07,-0.06,-0.05,-0.06,-0.06]",33.89,1185.69,193,587,,,,,,,0.17,-0.18,-0.91,0.64,0.61,0.0,,0.04,0.54,119.59
138196,30.813119888305664,-105.08895111083984,79.47,6.95,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.87,77.82,86.25,75.69,77.62,73.16,89.33,72.09,72.02,88.82]","[0.12,0.12,0.13,0.05,-0.03,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.07,0.07,-0.07,-0.06,-0.05,-0.06,-0.06]",33.89,1185.69,193,587,,,,,,,0.17,-0.18,-0.91,0.64,0.61,0.0,,0.04,0.54,119.59
138197,30.813119888305664,-105.08892822265625,79.49,6.94,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.89,77.84,86.28,75.70,77.66,73.16,89.35,72.10,72.06,88.83]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.06]",33.99,1185.79,193,588,,,,,,,0.17,-0.18,-0.91,0.65,0.61,0.0,,0.04,0.54,172.2
138197,30.813119888305664,-105.08892822265625,79.49,6.94,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.89,77.84,86.28,75.70,77.66,73.16,89.35,72.10,72.06,88.83]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.06]",33.99,1185.79,193,588,,,,,,,0.17,-0.18,-0.91,0.65,0.61,0.0,,0.04,0.54,172.2
138198,30.813119888305664,-105.08889770507812,79.51,6.94,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.91,77.86,86.31,75.70,77.70,73.17,89.38,72.12,72.10,88.84]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.06]",34.07,1185.86,193,589,,,,,,,0.17,-0.19,-0.91,0.65,0.61,0.0,,0.05,0.5,128.57
138198,30.813119888305664,-105.08889770507812,79.51,6.94,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.91,77.86,86.31,75.70,77.70,73.17,89.38,72.12,72.10,88.84]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.06]",34.07,1185.86,193,589,,,,,,,0.17,-0.19,-0.91,0.65,0.61,0.0,,0.05,0.5,128.57
138199,30.813119888305664,-105.08888244628906,79.53,6.93,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.93,77.89,86.34,75.70,77.74,73.17,89.40,72.14,72.14,88.86]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.06]",34.15,1185.95,193,590,,,,,,,0.16,-0.19,-0.91,0.65,0.61,0.0,,0.05,0.5,194.3
138199,30.813119888305664,-105.08888244628906,79.53,6.93,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.93,77.89,86.34,75.70,77.74,73.17,89.40,72.14,72.14,88.86]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.06]",34.15,1185.95,193,590,,,,,,,0.16,-0.19,-0.91,0.65,0.61,0.0,,0.05,0.5,194.3
138200,30.813119888305664,-105.0888442993164,79.55,6.92,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.95,77.91,86.38,75.69,77.78,73.18,89.43,72.16,72.18,88.87]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.06]",34.24,1186.04,193,591,,,,,,,0.16,-0.19,-0.91,0.65,0.6,0.0,,0.05,0.5,239.34
138200,30.813119888305664,-105.0888442993164,79.55,6.92,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.95,77.91,86.38,75.69,77.78,73.18,89.43,72.16,72.18,88.87]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.06]",34.24,1186.04,193,591,,,,,,,0.16,-0.19,-0.91,0.65,0.6,0.0,,0.05,0.5,239.34
138201,30.813119888305664,-105.08881378173828,79.58,6.92,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.97,77.93,86.41,75.69,77.83,73.18,89.45,72.18,72.23,88.89]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.06]",34.32,1186.12,193,592,,,,,,,0.16,-0.19,-0.91,0.65,0.6,0.0,,0.04,0.47,205.11
138201,30.813119888305664,-105.08881378173828,79.58,6.92,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.97,77.93,86.41,75.69,77.83,73.18,89.45,72.18,72.23,88.89]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.06]",34.32,1186.12,193,592,,,,,,,0.16,-0.19,-0.91,0.65,0.6,0.0,,0.04,0.47,205.11
138202,30.813119888305664,-105.08879852294922,79.6,6.91,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.99,77.95,86.44,75.69,77.87,73.19,89.48,72.20,72.27,88.90]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.05]",34.42,1186.22,193,593,,,,,,,0.16,-0.19,-0.91,0.65,0.6,0.0,,0.04,0.5,187.45
138202,30.813119888305664,-105.08879852294922,79.6,6.91,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[81.99,77.95,86.44,75.69,77.87,73.19,89.48,72.20,72.27,88.90]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.05]",34.42,1186.22,193,593,,,,,,,0.16,-0.19,-0.91,0.65,0.6,0.0,,0.04,0.5,187.45
138203,30.813119888305664,-105.0887680053711,79.62,6.9,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[82.02,77.98,86.48,75.69,77.91,73.19,89.50,72.22,72.31,88.92]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.05]",34.54,1186.34,193,594,,,,,,,0.16,-0.19,-0.91,0.65,0.59,0.0,,0.05,0.5,170.61
138203,30.813119888305664,-105.0887680053711,79.62,6.9,0.77,0.1,-0.01,0.0,-0.04,0.02,0.0,"[82.02,77.98,86.48,75.69,77.91,73.19,89.50,72.22,72.31,88.92]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.06,-0.05]",34.54,1186.34,193,594,,,,,,,0.16,-0.19,-0.91,0.65,0.59,0.0,,0.05,0.5,170.61
138204,30.813119888305664,-105.0887451171875,79.64,6.9,0.77,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.04,78.00,86.51,75.68,77.95,73.20,89.53,72.24,72.35,88.93]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.05,-0.05]",34.67,1186.47,193,595,,,,,,,0.16,-0.19,-0.91,0.65,0.59,0.0,,0.04,0.54,253.06
138204,30.813119888305664,-105.0887451171875,79.64,6.9,0.77,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.04,78.00,86.51,75.68,77.95,73.20,89.53,72.24,72.35,88.93]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.05,-0.05]",34.67,1186.47,193,595,,,,,,,0.16,-0.19,-0.91,0.65,0.59,0.0,,0.04,0.54,253.06
138205,30.813119888305664,-105.08871459960938,79.67,6.89,0.77,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.06,78.02,86.55,75.68,77.99,73.21,89.55,72.26,72.39,88.95]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.05,-0.05]",34.76,1186.56,193,596,,,,,,,0.16,-0.2,-0.91,0.66,0.59,0.0,,0.04,0.46,155.25
138205,30.813119888305664,-105.08871459960938,79.67,6.89,0.77,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.06,78.02,86.55,75.68,77.99,73.21,89.55,72.26,72.39,88.95]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.05,-0.05]",34.76,1186.56,193,596,,,,,,,0.16,-0.2,-0.91,0.66,0.59,0.0,,0.04,0.46,155.25
138206,30.813119888305664,-105.08868408203125,79.69,6.88,0.77,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.08,78.05,86.58,75.68,78.03,73.21,89.58,72.28,72.43,88.96]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.05,-0.05]",34.85,1186.65,193,597,,,,,,,0.16,-0.2,-0.91,0.66,0.59,0.0,,0.04,0.5,98.97
138206,30.813119888305664,-105.08868408203125,79.69,6.88,0.77,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.08,78.05,86.58,75.68,78.03,73.21,89.58,72.28,72.43,88.96]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.08,-0.07,-0.06,0.06,0.07,-0.07,-0.05,-0.05,-0.05,-0.05]",34.85,1186.65,193,597,,,,,,,0.16,-0.2,-0.91,0.66,0.59,0.0,,0.04,0.5,98.97
138207,30.813119888305664,-105.08866119384766,79.7,6.87,0.76,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.10,78.07,86.60,75.62,78.07,73.22,89.59,72.29,72.47,88.97]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.07,-0.05,-0.05,-0.05,-0.05]",34.97,1186.77,193,598,,,,,,,0.16,-0.2,-0.92,0.66,0.58,0.0,,0.03,0.5,200.46
138207,30.813119888305664,-105.08866119384766,79.7,6.87,0.76,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.10,78.07,86.60,75.62,78.07,73.22,89.59,72.29,72.47,88.97]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.07,-0.05,-0.05,-0.05,-0.05]",34.97,1186.77,193,598,,,,,,,0.16,-0.2,-0.92,0.66,0.58,0.0,,0.03,0.5,200.46
138208,30.813119888305664,-105.08863830566406,79.7,6.86,0.76,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.12,78.08,86.62,75.52,78.10,73.22,89.60,72.30,72.50,88.98]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.07,-0.05,-0.05,-0.05,-0.05]",35.08,1186.88,193,599,,,,,,,0.16,-0.2,-0.92,0.65,0.58,0.0,,0.04,0.5,209.83
138208,30.813119888305664,-105.08863830566406,79.7,6.86,0.76,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.12,78.08,86.62,75.52,78.10,73.22,89.60,72.30,72.50,88.98]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.07,-0.05,-0.05,-0.05,-0.05]",35.08,1186.88,193,599,,,,,,,0.16,-0.2,-0.92,0.65,0.58,0.0,,0.04,0.5,209.83
138209,30.813119888305664,-105.0886001586914,79.71,6.84,0.76,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.14,78.10,86.63,75.41,78.13,73.22,89.62,72.31,72.54,88.98]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.07,-0.05,-0.05,-0.05,-0.05]",35.2,1187.0,193,600,,,,,,,0.16,-0.2,-0.92,0.65,0.57,0.0,,0.04,0.51,282.43
138209,30.813119888305664,-105.0886001586914,79.71,6.84,0.76,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.14,78.10,86.63,75.41,78.13,73.22,89.62,72.31,72.54,88.98]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.07,-0.05,-0.05,-0.05,-0.05]",35.2,1187.0,193,600,,,,,,,0.16,-0.2,-0.92,0.65,0.57,0.0,,0.04,0.51,282.43
138210,30.813119888305664,-105.08856964111328,79.71,6.83,0.76,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.16,78.11,86.64,75.31,78.16,73.22,89.63,72.32,72.57,88.99]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.07,-0.05,-0.05,-0.05,-0.05]",35.29,1187.09,193,601,,,,,,,0.17,-0.21,-0.92,0.65,0.56,0.0,,0.04,0.46,65.44
138210,30.813119888305664,-105.08856964111328,79.71,6.83,0.76,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.16,78.11,86.64,75.31,78.16,73.22,89.63,72.32,72.57,88.99]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.07,-0.05,-0.05,-0.05,-0.05]",35.29,1187.09,193,601,,,,,,,0.17,-0.21,-0.92,0.65,0.56,0.0,,0.04,0.46,65.44
138211,30.813119888305664,-105.08855438232422,79.72,6.81,0.76,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.18,78.13,86.66,75.20,78.20,73.22,89.64,72.33,72.60,88.99]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.07,-0.05,-0.05,-0.05,-0.05]",35.4,1187.2,193,602,,,,,,,0.17,-0.21,-0.92,0.64,0.56,0.0,,0.04,0.5,232.88
138211,30.813119888305664,-105.08855438232422,79.72,6.81,0.76,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.18,78.13,86.66,75.20,78.20,73.22,89.64,72.33,72.60,88.99]","[0.12,0.12,0.13,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.07,-0.05,-0.05,-0.05,-0.05]",35.4,1187.2,193,602,,,,,,,0.17,-0.21,-0.92,0.64,0.56,0.0,,0.04,0.5,232.88
138212,30.813119888305664,-105.0885238647461,79.72,6.79,0.75,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.20,78.14,86.67,75.10,78.23,73.22,89.65,72.34,72.63,89.00]","[0.12,0.12,0.12,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.06,-0.05,-0.05,-0.06,-0.05]",35.49,1187.29,193,603,,,,,,,0.17,-0.21,-0.93,0.64,0.55,0.0,,0.03,0.47,160.42
138212,30.813119888305664,-105.0885238647461,79.72,6.79,0.75,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.20,78.14,86.67,75.10,78.23,73.22,89.65,72.34,72.63,89.00]","[0.12,0.12,0.12,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.06,-0.05,-0.05,-0.06,-0.05]",35.49,1187.29,193,603,,,,,,,0.17,-0.21,-0.93,0.64,0.55,0.0,,0.03,0.47,160.42
138213,30.813119888305664,-105.0885009765625,79.72,6.78,0.75,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.22,78.16,86.68,74.99,78.26,73.23,89.66,72.35,72.67,89.00]","[0.12,0.12,0.12,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.06,-0.05,-0.05,-0.06,-0.05]",35.6,1187.39,193,604,,,,,,,0.17,-0.22,-0.93,0.64,0.55,0.0,,0.04,0.51,200.2
138213,30.813119888305664,-105.0885009765625,79.72,6.78,0.75,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.22,78.16,86.68,74.99,78.26,73.23,89.66,72.35,72.67,89.00]","[0.12,0.12,0.12,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.06,-0.05,-0.05,-0.06,-0.05]",35.6,1187.39,193,604,,,,,,,0.17,-0.22,-0.93,0.64,0.55,0.0,,0.04,0.51,200.2
138214,30.813119888305664,-105.08847045898438,79.73,6.76,0.75,0.1,-0.01,0.0,-0.03,0.02,0.0,"[82.24,78.17,86.70,74.89,78.29,73.23,89.67,72.36,72.70,89.01]","[0.12,0.12,0.12,0.05,-0.02,0.11,0.12,0.13,0.12,0.11]","[-0.07,-0.07,-0.06,0.06,0.08,-0.06,-0.05,-0.05,-0.06,-0.05]",35.68,1187.48,193,605,,,,,,,0.17,-0.22,-0.93,0.63,0.54,0.0,,0.03,0.55,195.16
