geoid,lat,lon,lstf,lstf_serc,lstf_arc,ndvi,ndvi_serc,ndvi_arc,ndmi,ndmi_serc,ndmi_arc,lstf_temporal,ndvi_temporal,ndmi_temporal,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,slope,tri,downhill_fraction,dom_angle_deg
137614,30.813119888305664,-105.1046371459961,78.7,6.63,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.68,76.15,80.12,67.28,78.64,73.05,96.27,71.22,74.24,88.31]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.05,0.16,-0.05,-0.03,-0.02,-0.03,-0.03]",11.12,1162.92,193,5,,,,,,,0.02,-0.18,-0.88,0.97,0.61,0.0,,0.1,0.51,134.97
137614,30.813119888305664,-105.1046371459961,78.7,6.63,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.68,76.15,80.12,67.28,78.64,73.05,96.27,71.22,74.24,88.31]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.05,0.16,-0.05,-0.03,-0.02,-0.03,-0.03]",11.12,1162.92,193,5,,,,,,,0.02,-0.18,-0.88,0.97,0.61,0.0,,0.1,0.51,134.97
137615,30.813119888305664,-105.1046142578125,78.69,6.64,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.67,76.15,80.13,67.34,78.62,73.04,96.20,71.22,74.22,88.30]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.05,0.16,-0.05,-0.03,-0.02,-0.03,-0.03]",11.03,1162.83,193,6,,,,,,,0.02,-0.17,-0.9,0.96,0.64,0.0,,0.13,0.5,133.88
137615,30.813119888305664,-105.1046142578125,78.69,6.64,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.67,76.15,80.13,67.34,78.62,73.04,96.20,71.22,74.22,88.30]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.05,0.16,-0.05,-0.03,-0.02,-0.03,-0.03]",11.03,1162.83,193,6,,,,,,,0.02,-0.17,-0.9,0.96,0.64,0.0,,0.13,0.5,133.88
137616,30.813119888305664,-105.10458374023438,78.68,6.65,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.65,76.15,80.14,67.40,78.61,73.04,96.12,71.21,74.20,88.30]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.05,0.17,-0.04,-0.02,-0.02,-0.03,-0.03]",10.88,1162.68,193,7,,,,,,,0.02,-0.16,-0.91,0.96,0.66,0.0,,0.16,0.5,116.44
137616,30.813119888305664,-105.10458374023438,78.68,6.65,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.65,76.15,80.14,67.40,78.61,73.04,96.12,71.21,74.20,88.30]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.05,0.17,-0.04,-0.02,-0.02,-0.03,-0.03]",10.88,1162.68,193,7,,,,,,,0.02,-0.16,-0.91,0.96,0.66,0.0,,0.16,0.5,116.44
137617,30.813119888305664,-105.10456085205078,78.67,6.66,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.63,76.15,80.15,67.46,78.59,73.03,96.05,71.21,74.18,88.29]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.04,0.17,-0.04,-0.02,-0.01,-0.03,-0.03]",10.69,1162.49,193,8,,,,,,,0.02,-0.15,-0.92,0.96,0.69,0.0,,0.17,0.5,205.29
137617,30.813119888305664,-105.10456085205078,78.67,6.66,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.63,76.15,80.15,67.46,78.59,73.03,96.05,71.21,74.18,88.29]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.04,0.17,-0.04,-0.02,-0.01,-0.03,-0.03]",10.69,1162.49,193,8,,,,,,,0.02,-0.15,-0.92,0.96,0.69,0.0,,0.17,0.5,205.29
137618,30.813119888305664,-105.10453033447266,78.67,6.67,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.62,76.15,80.16,67.52,78.58,73.02,95.97,71.21,74.16,88.29]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.04,0.17,-0.04,-0.02,-0.01,-0.02,-0.03]",10.53,1162.33,193,9,,,,,,,0.02,-0.13,-0.93,0.96,0.71,0.0,,0.19,0.5,122.66
137618,30.813119888305664,-105.10453033447266,78.67,6.67,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.62,76.15,80.16,67.52,78.58,73.02,95.97,71.21,74.16,88.29]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.04,0.17,-0.04,-0.02,-0.01,-0.02,-0.03]",10.53,1162.33,193,9,,,,,,,0.02,-0.13,-0.93,0.96,0.71,0.0,,0.19,0.5,122.66
137619,30.813119888305664,-105.10450744628906,78.66,6.68,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.60,76.15,80.17,67.58,78.56,73.01,95.90,71.21,74.14,88.28]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.04,0.18,-0.04,-0.02,-0.01,-0.02,-0.02]",10.18,1161.98,193,10,,,,,,,0.02,-0.12,-0.94,0.96,0.74,0.0,,0.26,0.5,131.9
137619,30.813119888305664,-105.10450744628906,78.66,6.68,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.60,76.15,80.17,67.58,78.56,73.01,95.90,71.21,74.14,88.28]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.04,0.18,-0.04,-0.02,-0.01,-0.02,-0.02]",10.18,1161.98,193,10,,,,,,,0.02,-0.12,-0.94,0.96,0.74,0.0,,0.26,0.5,131.9
137620,30.813119888305664,-105.1044692993164,78.65,6.69,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.59,76.15,80.19,67.64,78.55,73.00,95.82,71.21,74.12,88.27]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.03,0.18,-0.03,-0.02,-0.01,-0.02,-0.02]",9.78,1161.58,193,11,,,,,,,0.02,-0.11,-0.95,0.95,0.77,0.0,,0.28,0.5,148.65
137620,30.813119888305664,-105.1044692993164,78.65,6.69,0.74,0.09,-0.01,0.0,0.0,0.0,0.0,"[81.59,76.15,80.19,67.64,78.55,73.00,95.82,71.21,74.12,88.27]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.03,0.18,-0.03,-0.02,-0.01,-0.02,-0.02]",9.78,1161.58,193,11,,,,,,,0.02,-0.11,-0.95,0.95,0.77,0.0,,0.28,0.5,148.65
137621,30.813119888305664,-105.10445404052734,78.65,6.7,0.74,0.09,-0.01,0.0,0.01,0.0,0.0,"[81.57,76.15,80.20,67.70,78.53,72.99,95.75,71.21,74.10,88.27]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.03,0.19,-0.03,-0.01,-0.01,-0.02,-0.02]",9.54,1161.34,193,12,,,,,,,0.02,-0.1,-0.96,0.95,0.79,0.0,,0.29,0.5,346.99
137621,30.813119888305664,-105.10445404052734,78.65,6.7,0.74,0.09,-0.01,0.0,0.01,0.0,0.0,"[81.57,76.15,80.20,67.70,78.53,72.99,95.75,71.21,74.10,88.27]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.03,0.19,-0.03,-0.01,-0.01,-0.02,-0.02]",9.54,1161.34,193,12,,,,,,,0.02,-0.1,-0.96,0.95,0.79,0.0,,0.29,0.5,346.99
137622,30.813119888305664,-105.10443115234375,78.64,6.71,0.75,0.09,-0.01,0.0,0.01,0.0,0.0,"[81.55,76.16,80.21,67.76,78.52,72.98,95.67,71.21,74.09,88.26]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.03,0.19,-0.03,-0.01,-0.01,-0.02,-0.02]",9.47,1161.27,193,13,,,,,,,0.02,-0.09,-0.97,0.95,0.82,0.0,,0.28,0.46,273.91
137622,30.813119888305664,-105.10443115234375,78.64,6.71,0.75,0.09,-0.01,0.0,0.01,0.0,0.0,"[81.55,76.16,80.21,67.76,78.52,72.98,95.67,71.21,74.09,88.26]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.10]","[-0.03,-0.03,-0.01,0.03,0.19,-0.03,-0.01,-0.01,-0.02,-0.02]",9.47,1161.27,193,13,,,,,,,0.02,-0.09,-0.97,0.95,0.82,0.0,,0.28,0.46,273.91
137623,30.813119888305664,-105.1043930053711,78.63,6.72,0.75,0.09,-0.02,0.0,0.01,0.0,0.0,"[81.54,76.16,80.22,67.82,78.50,72.97,95.60,71.21,74.07,88.25]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.03,-0.00,0.02,0.20,-0.02,-0.01,-0.00,-0.01,-0.02]",9.55,1161.34,193,14,,,,,,,0.02,-0.07,-0.97,0.95,0.84,0.0,,0.27,0.5,125.16
137623,30.813119888305664,-105.1043930053711,78.63,6.72,0.75,0.09,-0.02,0.0,0.01,0.0,0.0,"[81.54,76.16,80.22,67.82,78.50,72.97,95.60,71.21,74.07,88.25]","[0.11,0.11,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.03,-0.00,0.02,0.20,-0.02,-0.01,-0.00,-0.01,-0.02]",9.55,1161.34,193,14,,,,,,,0.02,-0.07,-0.97,0.95,0.84,0.0,,0.27,0.5,125.16
137624,30.813119888305664,-105.1043701171875,78.63,6.73,0.75,0.09,-0.02,0.0,0.01,0.0,0.0,"[81.52,76.16,80.24,67.88,78.49,72.97,95.55,71.20,74.04,88.25]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.03,-0.00,0.02,0.20,-0.02,-0.01,-0.00,-0.01,-0.02]",9.72,1161.52,193,15,,,,,,,0.02,-0.08,-0.97,0.95,0.83,0.0,,0.27,0.5,106.28
137624,30.813119888305664,-105.1043701171875,78.63,6.73,0.75,0.09,-0.02,0.0,0.01,0.0,0.0,"[81.52,76.16,80.24,67.88,78.49,72.97,95.55,71.20,74.04,88.25]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.03,-0.00,0.02,0.20,-0.02,-0.01,-0.00,-0.01,-0.02]",9.72,1161.52,193,15,,,,,,,0.02,-0.08,-0.97,0.95,0.83,0.0,,0.27,0.5,106.28
137625,30.813119888305664,-105.1043472290039,78.63,6.74,0.75,0.08,-0.02,0.0,0.01,0.0,0.0,"[81.50,76.16,80.26,67.96,78.47,72.96,95.50,71.20,74.00,88.25]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.03,-0.00,0.03,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",9.93,1161.73,193,16,,,,,,,0.02,-0.08,-0.97,0.95,0.82,0.0,,0.26,0.5,225.0
137625,30.813119888305664,-105.1043472290039,78.63,6.74,0.75,0.08,-0.02,0.0,0.01,0.0,0.0,"[81.50,76.16,80.26,67.96,78.47,72.96,95.50,71.20,74.00,88.25]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.03,-0.00,0.03,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",9.93,1161.73,193,16,,,,,,,0.02,-0.08,-0.97,0.95,0.82,0.0,,0.26,0.5,225.0
137626,30.813119888305664,-105.10431671142578,78.62,6.75,0.75,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.49,76.16,80.29,68.03,78.45,72.96,95.46,71.19,73.97,88.24]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.03,-0.01,0.03,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",10.07,1161.87,193,17,,,,,,,0.02,-0.09,-0.97,0.95,0.8,0.0,,0.24,0.51,274.4
137626,30.813119888305664,-105.10431671142578,78.62,6.75,0.75,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.49,76.16,80.29,68.03,78.45,72.96,95.46,71.19,73.97,88.24]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.03,-0.01,0.03,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",10.07,1161.87,193,17,,,,,,,0.02,-0.09,-0.97,0.95,0.8,0.0,,0.24,0.51,274.4
137627,30.813119888305664,-105.10428619384766,78.62,6.77,0.75,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.47,76.17,80.31,68.10,78.43,72.96,95.41,71.18,73.93,88.24]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.03,-0.01,0.03,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",10.06,1161.86,193,18,,,,,,,0.02,-0.1,-0.97,0.95,0.79,0.0,,0.22,0.53,272.13
137627,30.813119888305664,-105.10428619384766,78.62,6.77,0.75,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.47,76.17,80.31,68.10,78.43,72.96,95.41,71.18,73.93,88.24]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.03,-0.01,0.03,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",10.06,1161.86,193,18,,,,,,,0.02,-0.1,-0.97,0.95,0.79,0.0,,0.22,0.53,272.13
137628,30.813119888305664,-105.10426330566406,78.61,6.78,0.75,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.45,76.17,80.33,68.17,78.41,72.96,95.36,71.17,73.90,88.23]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.03,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",9.97,1161.77,193,19,,,,,,,0.02,-0.11,-0.96,0.95,0.77,0.0,,0.15,0.4,240.2
137628,30.813119888305664,-105.10426330566406,78.61,6.78,0.75,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.45,76.17,80.33,68.17,78.41,72.96,95.36,71.17,73.90,88.23]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.03,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",9.97,1161.77,193,19,,,,,,,0.02,-0.11,-0.96,0.95,0.77,0.0,,0.15,0.4,240.2
137629,30.813119888305664,-105.10423278808594,78.61,6.79,0.76,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.44,76.17,80.35,68.24,78.39,72.95,95.32,71.17,73.87,88.23]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.04,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",10.11,1161.91,193,20,,,,,,,0.02,-0.11,-0.96,0.95,0.75,0.0,,0.14,0.38,177.12
137629,30.813119888305664,-105.10423278808594,78.61,6.79,0.76,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.44,76.17,80.35,68.24,78.39,72.95,95.32,71.17,73.87,88.23]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.04,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",10.11,1161.91,193,20,,,,,,,0.02,-0.11,-0.96,0.95,0.75,0.0,,0.14,0.38,177.12
137630,30.813119888305664,-105.10420989990234,78.61,6.81,0.76,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.42,76.17,80.38,68.31,78.37,72.95,95.27,71.16,73.83,88.23]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.04,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",10.48,1162.28,193,21,,,,,,,0.02,-0.12,-0.96,0.96,0.74,0.0,,0.22,0.45,131.08
137630,30.813119888305664,-105.10420989990234,78.61,6.81,0.76,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.42,76.17,80.38,68.31,78.37,72.95,95.27,71.16,73.83,88.23]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.04,0.20,-0.02,-0.01,0.00,-0.01,-0.02]",10.48,1162.28,193,21,,,,,,,0.02,-0.12,-0.96,0.96,0.74,0.0,,0.22,0.45,131.08
137631,30.813119888305664,-105.10418701171875,78.61,6.82,0.76,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.40,76.18,80.40,68.38,78.35,72.95,95.23,71.15,73.80,88.22]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.04,0.20,-0.02,-0.01,0.00,-0.01,-0.01]",10.87,1162.67,193,22,,,,,,,0.02,-0.13,-0.96,0.96,0.72,0.0,,0.24,0.46,228.15
137631,30.813119888305664,-105.10418701171875,78.61,6.82,0.76,0.08,-0.02,0.0,0.01,0.01,0.0,"[81.40,76.18,80.40,68.38,78.35,72.95,95.23,71.15,73.80,88.22]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.04,0.20,-0.02,-0.01,0.00,-0.01,-0.01]",10.87,1162.67,193,22,,,,,,,0.02,-0.13,-0.96,0.96,0.72,0.0,,0.24,0.46,228.15
137632,30.813119888305664,-105.10415649414062,78.6,6.83,0.76,0.08,-0.02,0.0,0.02,0.01,0.0,"[81.39,76.18,80.42,68.45,78.34,72.95,95.18,71.15,73.76,88.22]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.04,0.20,-0.02,-0.01,0.01,-0.01,-0.01]",11.01,1162.8,193,23,,,,,,,0.02,-0.14,-0.95,0.96,0.71,0.0,,0.21,0.43,177.4
137632,30.813119888305664,-105.10415649414062,78.6,6.83,0.76,0.08,-0.02,0.0,0.02,0.01,0.0,"[81.39,76.18,80.42,68.45,78.34,72.95,95.18,71.15,73.76,88.22]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.04,0.20,-0.02,-0.01,0.01,-0.01,-0.01]",11.01,1162.8,193,23,,,,,,,0.02,-0.14,-0.95,0.96,0.71,0.0,,0.21,0.43,177.4
137633,30.813119888305664,-105.1041259765625,78.6,6.84,0.76,0.08,-0.02,0.0,0.02,0.01,0.0,"[81.37,76.18,80.44,68.52,78.32,72.94,95.14,71.14,73.73,88.22]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.05,0.20,-0.02,-0.01,0.01,-0.01,-0.01]",11.17,1162.97,193,24,,,,,,,0.02,-0.14,-0.95,0.96,0.69,0.0,,0.18,0.39,155.17
137633,30.813119888305664,-105.1041259765625,78.6,6.84,0.76,0.08,-0.02,0.0,0.02,0.01,0.0,"[81.37,76.18,80.44,68.52,78.32,72.94,95.14,71.14,73.73,88.22]","[0.11,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.05,0.20,-0.02,-0.01,0.01,-0.01,-0.01]",11.17,1162.97,193,24,,,,,,,0.02,-0.14,-0.95,0.96,0.69,0.0,,0.18,0.39,155.17
137634,30.813119888305664,-105.1041030883789,78.6,6.85,0.76,0.08,-0.01,0.0,0.02,0.0,0.0,"[81.37,76.19,80.47,68.56,78.30,72.95,95.11,71.13,73.70,88.22]","[0.10,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.05,0.20,-0.02,-0.01,0.01,-0.01,-0.01]",11.32,1163.12,193,25,,,,,,,0.02,-0.15,-0.95,0.96,0.69,0.0,,0.15,0.37,156.82
137634,30.813119888305664,-105.1041030883789,78.6,6.85,0.76,0.08,-0.01,0.0,0.02,0.0,0.0,"[81.37,76.19,80.47,68.56,78.30,72.95,95.11,71.13,73.70,88.22]","[0.10,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.05,0.20,-0.02,-0.01,0.01,-0.01,-0.01]",11.32,1163.12,193,25,,,,,,,0.02,-0.15,-0.95,0.96,0.69,0.0,,0.15,0.37,156.82
137635,30.813119888305664,-105.10407257080078,78.6,6.86,0.76,0.08,-0.01,0.0,0.02,0.0,0.0,"[81.37,76.20,80.49,68.58,78.28,72.97,95.10,71.12,73.67,88.22]","[0.10,0.10,0.11,0.10,-0.08,0.10,0.11,0.11,0.10,0.09]","[-0.02,-0.02,-0.01,0.05,0.20,-0.02,-0.01,0.01,-0.01,-0.01]",11.43,1163.23,193,26,,,,,,,0.02,-0.15,-0.95,0.96,0.68,0.0,,0.15,0.36,142.96
