geoid,lat,lon,lstf,lstf_serc,lstf_arc,lstf_flag,ndvi,ndvi_serc,ndvi_arc,ndvi_flag,ndmi,ndmi_serc,ndmi_arc,ndmi_flag,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,lstf_temporal,ndvi_temporal,ndmi_temporal,ls_land_cover,cl_land_cover,slope,aspect,tri,tpi,anisotropy,downhill_fraction,dom_angle_deg,dom_ptb_lat,dom_ptb_lon,dom_dir_elv,dd_geoid
1560356,30.81180191040039,-105.09598541259766,80.54,7.54,0.84,,0.09,-0.02,0.0,,-0.01,0.01,0.0,,20.96,1172.76,728.0,980.0,,,,,,,0.19,-0.13,-0.77,0.6,0.73,0.01,,,,,,,,0.12,,0.03,0.5,265.76,30.81,-105.1,20.85,
1560357,30.81180191040039,-105.09597778320312,80.54,7.53,0.84,,0.09,-0.02,0.0,,-0.01,0.01,0.0,,20.87,1172.67,728.0,981.0,,,,,,,0.19,-0.13,-0.77,0.6,0.73,0.01,,,,,,,,0.12,,0.05,0.5,300.03,30.81,-105.1,20.69,
1560358,30.81180191040039,-105.0959701538086,80.53,7.53,0.84,,0.09,-0.02,0.0,,-0.01,0.01,0.0,,20.79,1172.59,728.0,982.0,,,,,,,0.19,-0.13,-0.76,0.6,0.72,0.01,,,,,,,,0.11,,0.04,0.5,305.89,30.81,-105.1,20.63,
1560359,30.81180191040039,-105.09596252441406,80.52,7.52,0.84,,0.09,-0.02,0.0,,-0.01,0.01,0.0,,20.71,1172.51,728.0,983.0,,,,,,,0.19,-0.13,-0.76,0.6,0.72,0.01,,,,,,,,0.1,,0.06,0.5,314.63,30.81,-105.1,20.56,
1560360,30.81180191040039,-105.09595489501953,80.52,7.52,0.84,,0.09,-0.02,0.0,,-0.01,0.01,0.0,,20.64,1172.44,728.0,984.0,,,,,,,0.19,-0.13,-0.76,0.6,0.72,0.01,,,,,,,,0.09,,0.1,0.5,322.69,30.81,-105.1,20.51,
1560361,30.81180191040039,-105.095947265625,80.51,7.51,0.83,,0.09,-0.02,0.0,,-0.01,0.01,0.0,,20.59,1172.39,728.0,985.0,,,,,,,0.19,-0.13,-0.76,0.6,0.71,0.01,,,,,,,,0.08,,0.13,0.5,330.12,30.81,-105.1,20.48,
1560362,30.81180191040039,-105.09593200683594,80.5,7.51,0.83,,0.09,-0.02,0.0,,-0.01,0.01,0.0,,20.56,1172.36,728.0,986.0,,,,,,,0.19,-0.13,-0.76,0.6,0.71,0.01,,,,,,,,0.08,,0.09,0.5,349.63,30.81,-105.1,20.53,
1560363,30.81180191040039,-105.0959243774414,80.5,7.5,0.83,,0.09,-0.02,0.0,,-0.01,0.01,0.0,,20.53,1172.33,728.0,987.0,,,,,,,0.19,-0.14,-0.75,0.6,0.71,0.01,,,,,,,,0.07,,0.07,0.5,343.43,30.81,-105.1,20.51,
1560364,30.81180191040039,-105.09591674804688,80.49,7.5,0.83,,0.09,-0.01,0.0,,-0.01,0.01,0.0,,20.51,1172.31,728.0,988.0,,,,,,,0.19,-0.14,-0.75,0.6,0.7,0.01,,,,,,,,0.07,,0.08,0.5,318.97,30.81,-105.1,20.43,
1560365,30.81180191040039,-105.09590911865234,80.48,7.5,0.83,,0.09,-0.01,0.0,,-0.01,0.01,0.0,,20.5,1172.3,728.0,989.0,,,,,,,0.19,-0.14,-0.75,0.6,0.7,0.01,,,,,,,,0.06,,0.08,0.5,292.68,30.81,-105.1,20.43,
1560366,30.81180191040039,-105.09590148925781,80.47,7.49,0.83,,0.09,-0.01,0.0,,-0.01,0.01,0.0,,20.49,1172.29,728.0,990.0,,,,,,,0.19,-0.14,-0.75,0.6,0.7,0.01,,,,,,,,0.06,,0.1,0.5,270.97,30.81,-105.1,20.43,
1560367,30.81180191040039,-105.09589385986328,80.47,7.49,0.83,,0.09,-0.01,0.0,,-0.01,0.01,0.0,,20.46,1172.26,728.0,991.0,,,,,,,0.19,-0.14,-0.75,0.6,0.7,0.01,,,,,,,,0.05,,0.06,0.62,276.19,30.81,-105.1,20.42,
1560368,30.81180191040039,-105.09587860107422,80.46,7.48,0.83,,0.09,-0.01,0.0,,-0.01,0.01,0.0,,20.43,1172.23,728.0,992.0,,,,,,,0.19,-0.14,-0.74,0.6,0.69,0.01,,,,,,,,0.05,,0.16,0.62,66.29,30.81,-105.1,20.39,
1560369,30.81180191040039,-105.09587097167969,80.46,7.48,0.83,,0.09,-0.01,0.0,,-0.01,0.01,0.0,,20.37,1172.17,728.0,993.0,,,,,,,0.19,-0.14,-0.74,0.6,0.69,0.01,,,,,,,,0.09,,0.44,0.5,81.89,30.81,-105.1,20.39,
1560370,30.81180191040039,-105.09586334228516,80.45,7.47,0.83,,0.09,-0.01,0.0,,-0.01,0.01,0.0,,20.24,1172.04,728.0,994.0,,,,,,,0.19,-0.15,-0.74,0.6,0.69,0.01,,,,,,,,0.17,,0.25,0.5,82.83,30.81,-105.1,20.25,
1560371,30.81180191040039,-105.09585571289062,80.44,7.47,0.83,,0.09,-0.01,0.0,,-0.01,0.01,0.0,,20.0,1171.8,728.0,995.0,,,,,,,0.19,-0.15,-0.74,0.6,0.69,0.01,,,,,,,,0.24,,0.11,0.5,83.32,30.81,-105.1,19.99,
1560372,30.81180191040039,-105.0958480834961,80.43,7.46,0.83,,0.09,-0.01,0.0,,-0.01,0.01,0.0,,19.69,1171.49,728.0,996.0,,,,,,,0.19,-0.15,-0.74,0.6,0.68,0.02,,,,,,,,0.26,,0.03,0.5,239.35,30.81,-105.1,20.01,
1560373,30.81180191040039,-105.09583282470703,80.43,7.46,0.83,,0.09,-0.01,0.0,,-0.01,0.01,0.0,,19.39,1171.19,728.0,997.0,,,,,,,0.19,-0.15,-0.73,0.6,0.68,0.02,,,,,,,,0.21,,0.22,0.5,264.71,30.81,-105.1,19.39,
1560374,30.81180191040039,-105.0958251953125,80.42,7.46,0.83,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,19.22,1171.02,728.0,998.0,,,,,,,0.19,-0.15,-0.73,0.6,0.68,0.02,,,,,,,,0.11,,0.57,0.38,268.5,30.81,-105.1,19.19,
1560375,30.81180191040039,-105.09581756591797,80.41,7.45,0.83,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,19.2,1170.99,728.0,999.0,,,,,,,0.19,-0.15,-0.73,0.6,0.67,0.02,,,,,,,,0.05,,0.34,0.25,58.12,30.81,-105.1,19.28,
1560376,30.81180191040039,-105.09580993652344,80.41,7.45,0.83,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,19.26,1171.06,728.0,1000.0,,,,,,,0.19,-0.15,-0.73,0.6,0.67,0.02,,,,,,,,0.09,,0.32,0.5,93.81,30.81,-105.1,19.22,
1560377,30.81180191040039,-105.0958023071289,80.4,7.44,0.83,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,19.38,1171.18,728.0,1001.0,,,,,,,0.19,-0.15,-0.73,0.6,0.67,0.02,,,,,,,,0.12,,0.07,0.5,82.27,30.81,-105.1,19.41,
1560378,30.81180191040039,-105.09579467773438,80.39,7.44,0.83,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,19.52,1171.32,728.0,1002.0,,,,,,,0.19,-0.16,-0.73,0.6,0.67,0.02,,,,,,,,0.12,,0.04,0.5,348.16,30.81,-105.1,19.65,
1560379,30.81180191040039,-105.09577941894531,80.38,7.43,0.83,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,19.65,1171.45,728.0,1003.0,,,,,,,0.19,-0.16,-0.72,0.6,0.67,0.02,,,,,,,,0.12,,0.07,0.5,5.96,30.81,-105.1,19.77,
1560380,30.81180191040039,-105.09577178955078,80.38,7.43,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,19.77,1171.57,728.0,1004.0,,,,,,,0.19,-0.16,-0.72,0.6,0.66,0.02,,,,,,,,0.11,,0.08,0.5,19.27,30.81,-105.1,19.88,
1560381,30.81180191040039,-105.09576416015625,80.37,7.42,0.83,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,19.88,1171.68,728.0,1005.0,,,,,,,0.19,-0.16,-0.72,0.6,0.66,0.02,,,,,,,,0.09,,0.04,0.5,20.4,30.81,-105.1,19.97,
1560382,30.81180191040039,-105.09575653076172,80.37,7.42,0.83,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,19.97,1171.77,728.0,1006.0,,,,,,,0.19,-0.16,-0.72,0.6,0.66,0.02,,,,,,,,0.08,,0.09,0.38,99.41,30.81,-105.1,19.94,
1560383,30.81180191040039,-105.09574890136719,80.36,7.41,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,20.07,1171.87,728.0,1007.0,,,,,,,0.19,-0.16,-0.72,0.6,0.66,0.02,,,,,,,,0.11,,0.29,0.38,110.59,30.81,-105.1,20.01,
1560384,30.81180191040039,-105.09574127197266,80.35,7.41,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,20.22,1172.02,728.0,1008.0,,,,,,,0.19,-0.16,-0.71,0.6,0.65,0.02,,,,,,,,0.16,,0.21,0.5,118.2,30.81,-105.1,20.08,
1560385,30.81180191040039,-105.0957260131836,80.35,7.41,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,20.44,1172.23,728.0,1009.0,,,,,,,0.19,-0.16,-0.71,0.6,0.65,0.02,,,,,,,,0.21,,0.14,0.5,129.72,30.81,-105.1,20.2,
1560386,30.81180191040039,-105.09571838378906,80.34,7.4,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,20.69,1172.49,728.0,1010.0,,,,,,,0.19,-0.16,-0.71,0.6,0.65,0.02,,,,,,,,0.23,,0.09,0.5,146.55,30.81,-105.1,20.39,
1560387,30.81180191040039,-105.09571075439453,80.34,7.39,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,20.95,1172.75,728.0,1011.0,,,,,,,0.19,-0.17,-0.71,0.6,0.65,0.02,,,,,,,,0.24,,0.07,0.5,201.32,30.81,-105.1,20.69,
1560388,30.81180191040039,-105.095703125,80.33,7.39,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,21.2,1173.0,728.0,1012.0,,,,,,,0.19,-0.17,-0.71,0.6,0.65,0.02,,,,,,,,0.23,,0.1,0.5,243.7,30.81,-105.1,21.06,
1560389,30.81180191040039,-105.09569549560547,80.33,7.38,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,21.4,1173.2,728.0,1013.0,,,,,,,0.19,-0.17,-0.71,0.59,0.65,0.02,,,,,,,,0.2,,0.06,0.5,231.61,30.81,-105.1,21.33,
1560390,30.81180191040039,-105.0956802368164,80.33,7.37,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,21.57,1173.36,728.0,1014.0,,,,,,,0.19,-0.17,-0.71,0.59,0.65,0.02,,,,,,,,0.21,,0.13,0.5,99.68,30.81,-105.1,21.27,
1560391,30.81180191040039,-105.09567260742188,80.33,7.37,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,21.8,1173.59,728.0,1015.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.26,,0.15,0.5,93.47,30.81,-105.1,21.44,
1560392,30.81180191040039,-105.09566497802734,80.32,7.36,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,22.1,1173.9,728.0,1016.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.28,,0.04,0.5,78.13,30.81,-105.1,21.98,
1560393,30.81180191040039,-105.09565734863281,80.32,7.35,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,22.41,1174.21,728.0,1017.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.28,,0.06,0.5,284.53,30.81,-105.1,22.53,
1560394,30.81180191040039,-105.09564971923828,80.32,7.35,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,22.69,1174.49,728.0,1018.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.26,,0.04,0.5,292.41,30.81,-105.1,22.8,
1560395,30.81180191040039,-105.09564208984375,80.32,7.34,0.82,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,22.96,1174.76,728.0,1019.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.24,,0.05,0.5,300.74,30.81,-105.1,23.3,
1560396,30.81180191040039,-105.09562683105469,80.31,7.33,0.81,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,23.21,1175.01,728.0,1020.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.21,,0.16,0.5,285.52,30.81,-105.1,23.3,
1560397,30.81180191040039,-105.09561920166016,80.31,7.33,0.81,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,23.41,1175.21,728.0,1021.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.17,,0.14,0.5,282.83,30.81,-105.1,23.48,
1560398,30.81180191040039,-105.09561157226562,80.31,7.32,0.81,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,23.58,1175.38,728.0,1022.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.18,,0.19,0.5,95.06,30.81,-105.1,23.34,
1560399,30.81180191040039,-105.0956039428711,80.31,7.31,0.81,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,23.8,1175.6,728.0,1023.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.22,,0.15,0.5,99.14,30.81,-105.1,23.51,
1560400,30.81180191040039,-105.09559631347656,80.3,7.31,0.81,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,24.07,1175.87,728.0,1024.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.25,,0.04,0.5,121.58,30.81,-105.1,23.72,
1560401,30.81180191040039,-105.09558868408203,80.3,7.3,0.81,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,24.35,1176.15,728.0,1025.0,,,,,,,0.19,-0.17,-0.71,0.59,0.64,0.02,,,,,,,,0.26,,0.02,0.5,203.35,30.81,-105.1,24.15,
1560402,30.81180191040039,-105.09557342529297,80.3,7.29,0.81,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,24.64,1176.44,728.0,1026.0,,,,,,,0.19,-0.17,-0.71,0.59,0.63,0.02,,,,,,,,0.26,,0.06,0.5,246.56,30.81,-105.1,24.44,
1560403,30.81180191040039,-105.09556579589844,80.3,7.28,0.81,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,24.91,1176.71,728.0,1027.0,,,,,,,0.19,-0.17,-0.71,0.59,0.63,0.02,,,,,,,,0.23,,0.13,0.5,261.33,30.81,-105.1,25.02,
1560404,30.81180191040039,-105.0955581665039,80.3,7.28,0.81,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,25.12,1176.92,728.0,1028.0,,,,,,,0.19,-0.17,-0.71,0.59,0.63,0.02,,,,,,,,0.2,,0.09,0.5,260.79,30.81,-105.1,25.25,
1560405,30.81180191040039,-105.09555053710938,80.29,7.27,0.81,,0.09,-0.01,0.0,,-0.02,0.01,0.0,,25.29,1177.09,728.0,1029.0,,,,,,,0.19,-0.17,-0.71,0.59,0.63,0.02,,,,,,,,0.2,,0.11,0.5,90.95,30.81,-105.1,25.0,
1560406,30.81180191040039,-105.09554290771484,80.29,7.26,0.81,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,25.51,1177.31,728.0,1030.0,,,,,,,0.19,-0.17,-0.71,0.59,0.63,0.02,,,,,,,,0.23,,0.12,0.5,84.16,30.81,-105.1,25.39,
1560407,30.81180191040039,-105.09552764892578,80.29,7.26,0.81,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,25.77,1177.57,728.0,1031.0,,,,,,,0.19,-0.17,-0.71,0.59,0.63,0.02,,,,,,,,0.25,,0.05,0.5,64.69,30.81,-105.1,25.96,
1560408,30.81180191040039,-105.09552001953125,80.28,7.25,0.81,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,26.05,1177.85,728.0,1032.0,,,,,,,0.19,-0.17,-0.71,0.59,0.63,0.02,,,,,,,,0.25,,0.02,0.5,48.3,30.81,-105.1,26.24,
1560409,30.81180191040039,-105.09551239013672,80.28,7.24,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,26.33,1178.13,728.0,1033.0,,,,,,,0.19,-0.17,-0.71,0.59,0.63,0.02,,,,,,,,0.25,,0.03,0.5,285.78,30.81,-105.1,26.42,
1560410,30.81180191040039,-105.09550476074219,80.28,7.24,0.81,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,26.6,1178.4,728.0,1034.0,,,,,,,0.19,-0.18,-0.71,0.59,0.63,0.02,,,,,,,,0.22,,0.19,0.5,273.15,30.81,-105.1,26.68,
1560411,30.81180191040039,-105.09549713134766,80.28,7.23,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,26.81,1178.61,728.0,1035.0,,,,,,,0.19,-0.18,-0.71,0.59,0.63,0.02,,,,,,,,0.17,,0.18,0.5,274.4,30.81,-105.1,26.89,
1560412,30.81180191040039,-105.09548950195312,80.28,7.22,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,26.96,1178.76,728.0,1036.0,,,,,,,0.19,-0.18,-0.71,0.59,0.63,0.02,,,,,,,,0.16,,0.08,0.5,75.54,30.81,-105.1,26.87,
1560413,30.81180191040039,-105.09547424316406,80.27,7.22,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,27.14,1178.93,728.0,1037.0,,,,,,,0.19,-0.18,-0.71,0.59,0.63,0.02,,,,,,,,0.19,,0.13,0.5,82.35,30.81,-105.1,27.05,
1560414,30.81180191040039,-105.09546661376953,80.27,7.21,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,27.36,1179.15,728.0,1038.0,,,,,,,0.2,-0.18,-0.71,0.59,0.62,0.02,,,,,,,,0.21,,0.04,0.5,68.45,30.81,-105.1,27.27,
1560415,30.81180191040039,-105.095458984375,80.27,7.2,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,27.59,1179.39,728.0,1039.0,,,,,,,0.2,-0.18,-0.71,0.59,0.62,0.02,,,,,,,,0.21,,0.01,0.5,329.57,30.81,-105.1,27.9,
1560416,30.81180191040039,-105.09545135498047,80.27,7.2,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,27.82,1179.62,728.0,1040.0,,,,,,,0.2,-0.18,-0.71,0.59,0.62,0.02,,,,,,,,0.21,,0.05,0.5,294.37,30.81,-105.1,28.11,
1560417,30.81180191040039,-105.09544372558594,80.26,7.19,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,28.05,1179.84,728.0,1041.0,,,,,,,0.2,-0.18,-0.72,0.59,0.62,0.02,,,,,,,,0.19,,0.18,0.5,284.3,30.81,-105.1,28.11,
1560418,30.81180191040039,-105.09542846679688,80.26,7.18,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,28.22,1180.02,728.0,1042.0,,,,,,,0.2,-0.18,-0.72,0.59,0.62,0.02,,,,,,,,0.15,,0.23,0.5,287.42,30.81,-105.1,28.28,
1560419,30.81180191040039,-105.09542083740234,80.26,7.17,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,28.35,1180.15,728.0,1043.0,,,,,,,0.2,-0.18,-0.72,0.59,0.61,0.02,,,,,,,,0.13,,0.11,0.5,15.49,30.81,-105.1,28.5,
1560420,30.81180191040039,-105.09541320800781,80.26,7.16,0.8,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,28.5,1180.3,728.0,1044.0,,,,,,,0.2,-0.18,-0.72,0.59,0.61,0.02,,,,,,,,0.14,,0.09,0.5,27.98,30.81,-105.1,28.63,
1560421,30.81180191040039,-105.09540557861328,80.26,7.15,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,28.66,1180.46,728.0,1045.0,,,,,,,0.2,-0.19,-0.72,0.59,0.61,0.02,,,,,,,,0.14,,0.09,0.5,327.12,30.81,-105.1,28.82,
1560422,30.81180191040039,-105.09539794921875,80.26,7.15,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,28.82,1180.62,728.0,1046.0,,,,,,,0.2,-0.19,-0.73,0.59,0.6,0.02,,,,,,,,0.13,,0.1,0.5,314.18,30.81,-105.1,28.94,
1560423,30.81180191040039,-105.09539031982422,80.26,7.14,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,28.96,1180.76,728.0,1047.0,,,,,,,0.2,-0.19,-0.73,0.59,0.6,0.02,,,,,,,,0.11,,0.09,0.5,284.46,30.81,-105.1,28.94,
1560424,30.81180191040039,-105.09537506103516,80.26,7.13,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,29.07,1180.87,728.0,1048.0,,,,,,,0.2,-0.19,-0.73,0.59,0.6,0.02,,,,,,,,0.09,,0.17,0.5,270.67,30.81,-105.1,29.04,
1560425,30.81180191040039,-105.09536743164062,80.26,7.12,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,29.16,1180.96,728.0,1049.0,,,,,,,0.2,-0.19,-0.73,0.59,0.59,0.02,,,,,,,,0.08,,0.15,0.5,257.5,30.81,-105.1,29.13,
1560426,30.81180191040039,-105.0953598022461,80.26,7.11,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,29.24,1181.04,728.0,1050.0,,,,,,,0.2,-0.19,-0.73,0.59,0.59,0.02,,,,,,,,0.08,,0.13,0.5,111.46,30.81,-105.1,29.18,
1560427,30.81180191040039,-105.09535217285156,80.26,7.1,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,29.34,1181.14,728.0,1051.0,,,,,,,0.2,-0.2,-0.73,0.59,0.59,0.02,,,,,,,,0.11,,0.08,0.5,122.83,30.81,-105.1,29.26,
1560428,30.81180191040039,-105.09534454345703,80.26,7.1,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,29.48,1181.28,728.0,1052.0,,,,,,,0.2,-0.2,-0.74,0.59,0.58,0.02,,,,,,,,0.12,,0.07,0.5,234.88,30.81,-105.1,29.3,
1560429,30.81180191040039,-105.0953369140625,80.26,7.09,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,29.61,1181.4,728.0,1053.0,,,,,,,0.2,-0.2,-0.74,0.59,0.58,0.01,,,,,,,,0.11,,0.1,0.5,247.43,30.81,-105.1,29.43,
1560430,30.81180191040039,-105.09532165527344,80.26,7.08,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,29.72,1181.52,728.0,1054.0,,,,,,,0.2,-0.2,-0.74,0.59,0.58,0.01,,,,,,,,0.1,,0.11,0.5,254.91,30.81,-105.1,29.67,
1560431,30.81180191040039,-105.0953140258789,80.26,7.07,0.78,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,29.83,1181.63,728.0,1055.0,,,,,,,0.2,-0.2,-0.74,0.59,0.58,0.01,,,,,,,,0.09,,0.16,0.5,265.95,30.81,-105.1,29.78,
1560432,30.81180191040039,-105.09530639648438,80.26,7.06,0.79,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,29.91,1181.71,728.0,1056.0,,,,,,,0.2,-0.2,-0.74,0.59,0.57,0.01,,,,,,,,0.08,,0.12,0.62,264.05,30.81,-105.1,29.85,
1560433,30.81180191040039,-105.09529876708984,80.26,7.06,0.78,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,29.97,1181.77,728.0,1057.0,,,,,,,0.2,-0.21,-0.74,0.59,0.57,0.01,,,,,,,,0.08,,0.01,0.5,149.04,30.81,-105.1,29.96,
1560434,30.81180191040039,-105.09529113769531,80.26,7.05,0.78,,0.09,-0.01,0.0,,-0.03,0.01,0.0,,30.05,1181.85,728.0,1058.0,,,,,,,0.2,-0.21,-0.75,0.59,0.57,0.01,,,,,,,,0.08,,0.03,0.62,214.41,30.81,-105.1,29.91,
