geoid,lat,lon,lstf,lstf_serc,lstf_arc,lstf_flag,ndvi,ndvi_serc,ndvi_arc,ndvi_flag,ndmi,ndmi_serc,ndmi_arc,ndmi_flag,elv_rel,elv,idx_row,idx_col,mdrdasp,mdrdconc,mdrdgrv,mdrdunp,mdconst,mdbldg,lstf_ndvi_corr,lstf_ndmi_corr,ndvi_ndmi_corr,lstf_ndvi_pval,lstf_ndmi_pval,ndvi_ndmi_pval,lstf_temporal,ndvi_temporal,ndmi_temporal,ls_land_cover,cl_land_cover,slope,aspect,tri,tpi,anisotropy,downhill_fraction,dom_angle_deg,dom_ptb_lat,dom_ptb_lon,dom_dir_elv,dd_geoid
1561324,30.81180191040039,-105.08729553222656,79.56,6.74,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.39,1180.19,728.0,1948.0,,,,,,,0.05,-0.02,-0.95,0.89,0.96,0.0,,,,,,,,0.05,,0.22,0.38,7.49,30.81,-105.09,28.41,
1561325,30.81180191040039,-105.08728790283203,79.54,6.74,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.41,1180.21,728.0,1949.0,,,,,,,0.05,-0.02,-0.96,0.89,0.96,0.0,,,,,,,,0.06,,0.06,0.5,161.28,30.81,-105.09,28.39,
1561326,30.81180191040039,-105.08727264404297,79.52,6.74,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.45,1180.25,728.0,1950.0,,,,,,,0.05,-0.02,-0.96,0.88,0.96,0.0,,,,,,,,0.05,,0.21,0.5,214.71,30.81,-105.09,28.34,
1561327,30.81180191040039,-105.08726501464844,79.51,6.74,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.49,1180.29,728.0,1951.0,,,,,,,0.06,-0.02,-0.96,0.88,0.96,0.0,,,,,,,,0.05,,0.12,0.38,207.47,30.81,-105.09,28.4,
1561328,30.81180191040039,-105.0872573852539,79.48,6.74,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.52,1180.32,728.0,1952.0,,,,,,,0.06,-0.02,-0.97,0.87,0.96,0.0,,,,,,,,0.05,,0.16,0.5,101.02,30.81,-105.09,28.52,
1561329,30.81180191040039,-105.08724975585938,79.46,6.74,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.58,1180.38,728.0,1953.0,,,,,,,0.06,-0.02,-0.97,0.87,0.96,0.0,,,,,,,,0.06,,0.14,0.5,78.6,30.81,-105.09,28.61,
1561330,30.81180191040039,-105.08724212646484,79.44,6.74,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.65,1180.45,728.0,1954.0,,,,,,,0.06,-0.02,-0.97,0.87,0.96,0.0,,,,,,,,0.07,,0.07,0.5,303.59,30.81,-105.09,28.68,
1561331,30.81180191040039,-105.08722686767578,79.42,6.75,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.72,1180.52,728.0,1955.0,,,,,,,0.06,-0.02,-0.97,0.86,0.96,0.0,,,,,,,,0.06,,0.1,0.5,284.27,30.81,-105.09,28.68,
1561332,30.81180191040039,-105.08721923828125,79.4,6.75,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.77,1180.57,728.0,1956.0,,,,,,,0.07,-0.02,-0.97,0.86,0.96,0.0,,,,,,,,0.05,,0.09,0.62,241.7,30.81,-105.09,28.68,
1561333,30.81180191040039,-105.08721160888672,79.38,6.75,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.8,1180.6,728.0,1957.0,,,,,,,0.07,-0.02,-0.97,0.85,0.96,0.0,,,,,,,,0.05,,0.12,0.5,206.45,30.81,-105.09,28.72,
1561334,30.81180191040039,-105.08720397949219,79.36,6.75,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.82,1180.62,728.0,1958.0,,,,,,,0.07,-0.02,-0.97,0.85,0.96,0.0,,,,,,,,0.04,,0.12,0.5,206.83,30.81,-105.09,28.75,
1561335,30.81180191040039,-105.08719635009766,79.34,6.75,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.82,1180.62,728.0,1959.0,,,,,,,0.07,-0.02,-0.97,0.85,0.96,0.0,,,,,,,,0.04,,0.12,0.62,150.85,30.81,-105.09,28.86,
1561336,30.81180191040039,-105.08718872070312,79.33,6.75,0.75,,0.09,-0.01,0.0,,0.0,0.01,0.0,,28.8,1180.6,728.0,1960.0,,,,,,,0.07,-0.02,-0.97,0.84,0.96,0.0,,,,,,,,0.05,,0.17,0.5,150.88,30.81,-105.09,28.86,
1561337,30.81180191040039,-105.08717346191406,79.31,6.75,0.75,,0.09,0.0,0.0,,0.0,0.02,0.0,,28.78,1180.58,728.0,1961.0,,,,,,,0.07,-0.02,-0.96,0.84,0.95,0.0,,,,,,,,0.06,,0.13,0.5,143.83,30.81,-105.09,28.85,
1561338,30.81180191040039,-105.08716583251953,79.29,6.75,0.75,,0.09,0.0,0.0,,0.0,0.02,0.0,,28.73,1180.53,728.0,1962.0,,,,,,,0.08,-0.02,-0.96,0.83,0.95,0.0,,,,,,,,0.07,,0.13,0.5,132.43,30.81,-105.09,28.82,
1561339,30.81180191040039,-105.087158203125,79.27,6.75,0.75,,0.09,0.0,0.0,,0.0,0.02,0.0,,28.68,1180.48,728.0,1963.0,,,,,,,0.08,-0.02,-0.96,0.83,0.95,0.0,,,,,,,,0.08,,0.14,0.5,128.54,30.81,-105.09,28.79,
1561340,30.81180191040039,-105.08715057373047,79.25,6.76,0.75,,0.09,0.0,0.0,,0.0,0.02,0.0,,28.62,1180.42,728.0,1964.0,,,,,,,0.08,-0.02,-0.95,0.83,0.95,0.0,,,,,,,,0.1,,0.15,0.5,134.02,30.81,-105.09,28.75,
1561341,30.81180191040039,-105.08714294433594,79.23,6.76,0.75,,0.09,0.0,0.0,,0.0,0.02,0.0,,28.55,1180.35,728.0,1965.0,,,,,,,0.08,-0.02,-0.95,0.82,0.95,0.0,,,,,,,,0.11,,0.12,0.5,147.3,30.81,-105.09,28.71,
1561342,30.81180191040039,-105.0871353149414,79.21,6.76,0.75,,0.09,0.0,0.0,,0.0,0.02,0.0,,28.48,1180.28,728.0,1966.0,,,,,,,0.08,-0.02,-0.95,0.82,0.95,0.0,,,,,,,,0.13,,0.12,0.5,155.71,30.81,-105.09,28.65,
1561343,30.81180191040039,-105.08712005615234,79.19,6.76,0.75,,0.09,0.0,0.0,,0.0,0.02,0.0,,28.4,1180.2,728.0,1967.0,,,,,,,0.09,-0.02,-0.94,0.82,0.95,0.0,,,,,,,,0.15,,0.18,0.62,132.74,30.81,-105.09,28.59,
1561344,30.81180191040039,-105.08711242675781,79.17,6.76,0.75,,0.09,0.0,0.0,,0.0,0.02,0.0,,28.25,1180.05,728.0,1968.0,,,,,,,0.09,-0.02,-0.94,0.81,0.95,0.0,,,,,,,,0.2,,0.17,0.5,100.59,30.81,-105.09,28.51,
1561345,30.81180191040039,-105.08710479736328,79.15,6.76,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,28.02,1179.82,728.0,1969.0,,,,,,,0.09,-0.02,-0.93,0.81,0.95,0.0,,,,,,,,0.25,,0.13,0.5,100.13,30.81,-105.09,28.37,
1561346,30.81180191040039,-105.08709716796875,79.13,6.76,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,27.74,1179.54,728.0,1970.0,,,,,,,0.09,-0.02,-0.93,0.8,0.95,0.0,,,,,,,,0.28,,0.07,0.5,100.08,30.81,-105.09,28.15,
1561347,30.81180191040039,-105.08708953857422,79.11,6.76,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,27.43,1179.23,728.0,1971.0,,,,,,,0.09,-0.02,-0.92,0.8,0.95,0.0,,,,,,,,0.28,,0.03,0.5,281.63,30.81,-105.09,27.29,
1561348,30.81180191040039,-105.08707427978516,79.09,6.77,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,27.13,1178.93,728.0,1972.0,,,,,,,0.09,-0.02,-0.92,0.8,0.95,0.0,,,,,,,,0.25,,0.16,0.5,278.25,30.81,-105.09,27.01,
1561349,30.81180191040039,-105.08706665039062,79.07,6.77,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,26.9,1178.7,728.0,1973.0,,,,,,,0.1,-0.02,-0.91,0.79,0.95,0.0,,,,,,,,0.2,,0.17,0.5,281.41,30.81,-105.09,26.79,
1561350,30.81180191040039,-105.0870590209961,79.05,6.77,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,26.74,1178.54,728.0,1974.0,,,,,,,0.1,-0.02,-0.91,0.79,0.95,0.0,,,,,,,,0.17,,0.06,0.5,13.15,30.81,-105.09,26.58,
1561351,30.81180191040039,-105.08705139160156,79.03,6.77,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,26.58,1178.38,728.0,1975.0,,,,,,,0.1,-0.02,-0.9,0.79,0.95,0.0,,,,,,,,0.17,,0.08,0.5,10.12,30.81,-105.09,26.4,
1561352,30.81180191040039,-105.08704376220703,79.01,6.77,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,26.4,1178.2,728.0,1976.0,,,,,,,0.1,-0.03,-0.9,0.78,0.94,0.0,,,,,,,,0.15,,0.18,0.5,307.88,30.81,-105.09,26.21,
1561353,30.81180191040039,-105.0870361328125,78.99,6.77,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,26.25,1178.05,728.0,1977.0,,,,,,,0.1,-0.03,-0.9,0.79,0.93,0.0,,,,,,,,0.12,,0.22,0.5,299.41,30.81,-105.09,26.12,
1561354,30.81180191040039,-105.08702087402344,78.97,6.76,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,26.14,1177.94,728.0,1978.0,,,,,,,0.1,-0.04,-0.89,0.79,0.92,0.0,,,,,,,,0.09,,0.23,0.5,297.98,30.81,-105.09,26.05,
1561355,30.81180191040039,-105.0870132446289,78.96,6.76,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,26.05,1177.85,728.0,1979.0,,,,,,,0.09,-0.04,-0.89,0.79,0.91,0.0,,,,,,,,0.06,,0.25,0.5,291.71,30.81,-105.09,26.05,
1561356,30.81180191040039,-105.08700561523438,78.94,6.76,0.75,,0.1,0.0,0.0,,0.01,0.02,0.0,,26.0,1177.8,728.0,1980.0,,,,,,,0.09,-0.04,-0.89,0.8,0.9,0.0,,,,,,,,0.04,,0.2,0.5,284.22,30.81,-105.09,26.0,
1561357,30.81180191040039,-105.08699798583984,78.92,6.76,0.75,,0.1,0.0,0.0,,0.0,0.02,0.0,,25.96,1177.76,728.0,1981.0,,,,,,,0.09,-0.05,-0.89,0.8,0.89,0.0,,,,,,,,0.04,,0.09,0.5,113.67,30.81,-105.09,26.02,
1561358,30.81180191040039,-105.08699035644531,78.9,6.76,0.75,,0.1,0.0,0.0,,0.0,0.02,0.0,,25.91,1177.71,728.0,1982.0,,,,,,,0.09,-0.05,-0.89,0.8,0.88,0.0,,,,,,,,0.06,,0.14,0.5,120.18,30.81,-105.09,25.98,
1561359,30.81180191040039,-105.08698272705078,78.88,6.75,0.75,,0.1,0.0,0.0,,0.0,0.02,0.0,,25.84,1177.64,728.0,1983.0,,,,,,,0.09,-0.06,-0.89,0.81,0.87,0.0,,,,,,,,0.08,,0.08,0.5,129.68,30.81,-105.09,25.94,
1561360,30.81180191040039,-105.08696746826172,78.87,6.75,0.75,,0.1,0.0,0.0,,0.0,0.02,0.0,,25.75,1177.55,728.0,1984.0,,,,,,,0.09,-0.06,-0.89,0.81,0.86,0.0,,,,,,,,0.09,,0.04,0.5,124.32,30.81,-105.09,25.89,
1561361,30.81180191040039,-105.08695983886719,78.85,6.75,0.75,,0.1,0.0,0.0,,0.0,0.02,0.0,,25.65,1177.45,728.0,1985.0,,,,,,,0.09,-0.07,-0.89,0.81,0.85,0.0,,,,,,,,0.1,,0.03,0.5,266.36,30.81,-105.09,25.59,
1561362,30.81180191040039,-105.08695220947266,78.83,6.75,0.75,,0.1,0.0,0.0,,0.0,0.02,0.0,,25.55,1177.35,728.0,1986.0,,,,,,,0.08,-0.07,-0.89,0.82,0.84,0.0,,,,,,,,0.1,,0.1,0.5,276.48,30.81,-105.09,25.49,
1561363,30.81180191040039,-105.08694458007812,78.81,6.74,0.75,,0.1,0.0,0.0,,0.0,0.02,0.0,,25.48,1177.28,728.0,1987.0,,,,,,,0.08,-0.08,-0.89,0.82,0.84,0.0,,,,,,,,0.08,,0.09,0.38,291.84,30.81,-105.09,25.41,
1561364,30.81180191040039,-105.0869369506836,78.8,6.74,0.75,,0.1,0.0,0.0,,0.0,0.02,0.0,,25.42,1177.22,728.0,1988.0,,,,,,,0.08,-0.08,-0.89,0.82,0.83,0.0,,,,,,,,0.08,,0.06,0.62,58.05,30.81,-105.09,25.4,
1561365,30.81180191040039,-105.08692169189453,78.78,6.74,0.75,,0.1,0.0,0.0,,0.0,0.02,0.0,,25.34,1177.14,728.0,1989.0,,,,,,,0.08,-0.08,-0.89,0.83,0.82,0.0,,,,,,,,0.08,,0.07,0.5,44.0,30.81,-105.09,25.3,
1561366,30.81180191040039,-105.0869140625,78.76,6.74,0.75,,0.1,0.0,0.0,,0.0,0.02,0.0,,25.26,1177.05,728.0,1990.0,,,,,,,0.08,-0.09,-0.89,0.83,0.81,0.0,,,,,,,,0.08,,0.13,0.5,302.32,30.81,-105.09,25.15,
1561367,30.81180191040039,-105.08690643310547,78.74,6.73,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.18,1176.98,728.0,1991.0,,,,,,,0.08,-0.09,-0.88,0.83,0.8,0.0,,,,,,,,0.06,,0.22,0.5,282.16,30.81,-105.09,25.15,
1561368,30.81180191040039,-105.08689880371094,78.72,6.73,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.14,1176.94,728.0,1992.0,,,,,,,0.07,-0.1,-0.88,0.84,0.79,0.0,,,,,,,,0.04,,0.28,0.38,303.51,30.81,-105.09,25.1,
1561369,30.81180191040039,-105.0868911743164,78.71,6.73,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.13,1176.92,728.0,1993.0,,,,,,,0.07,-0.1,-0.88,0.84,0.78,0.0,,,,,,,,0.03,,0.21,0.5,326.75,30.81,-105.09,25.1,
1561370,30.81180191040039,-105.08688354492188,78.69,6.73,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.12,1176.92,728.0,1994.0,,,,,,,0.07,-0.1,-0.88,0.84,0.77,0.0,,,,,,,,0.02,,0.18,0.38,2.5,30.81,-105.09,25.13,
1561371,30.81180191040039,-105.08686828613281,78.67,6.72,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.13,1176.93,728.0,1995.0,,,,,,,0.07,-0.11,-0.88,0.85,0.77,0.0,,,,,,,,0.02,,0.23,0.5,7.34,30.81,-105.09,25.14,
1561372,30.81180191040039,-105.08686065673828,78.65,6.72,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.14,1176.94,728.0,1996.0,,,,,,,0.07,-0.11,-0.88,0.85,0.76,0.0,,,,,,,,0.02,,0.25,0.5,7.52,30.81,-105.09,25.15,
1561373,30.81180191040039,-105.08685302734375,78.64,6.72,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.15,1176.95,728.0,1997.0,,,,,,,0.07,-0.12,-0.88,0.85,0.75,0.0,,,,,,,,0.03,,0.21,0.5,22.72,30.81,-105.09,25.19,
1561374,30.81180191040039,-105.08684539794922,78.62,6.72,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.16,1176.96,728.0,1998.0,,,,,,,0.07,-0.12,-0.88,0.86,0.74,0.0,,,,,,,,0.03,,0.14,0.5,32.18,30.81,-105.09,25.21,
1561375,30.81180191040039,-105.08683776855469,78.6,6.72,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.17,1176.97,728.0,1999.0,,,,,,,0.06,-0.12,-0.87,0.86,0.73,0.0,,,,,,,,0.03,,0.04,0.5,45.0,30.81,-105.09,25.21,
1561376,30.81180191040039,-105.08683013916016,78.58,6.71,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.18,1176.98,728.0,2000.0,,,,,,,0.06,-0.13,-0.87,0.86,0.72,0.0,,,,,,,,0.03,,0.05,0.5,179.03,30.81,-105.09,25.17,
1561377,30.81180191040039,-105.0868148803711,78.57,6.71,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.19,1176.98,728.0,2001.0,,,,,,,0.06,-0.13,-0.87,0.87,0.72,0.0,,,,,,,,0.03,,0.08,0.5,184.13,30.81,-105.09,25.18,
1561378,30.81180191040039,-105.08680725097656,78.55,6.71,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.19,1176.98,728.0,2002.0,,,,,,,0.06,-0.14,-0.87,0.87,0.71,0.0,,,,,,,,0.04,,0.12,0.62,147.55,30.81,-105.09,25.22,
1561379,30.81180191040039,-105.08679962158203,78.53,6.71,0.74,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.18,1176.98,728.0,2003.0,,,,,,,0.06,-0.14,-0.87,0.88,0.7,0.0,,,,,,,,0.04,,0.11,0.5,143.88,30.81,-105.09,25.22,
1561380,30.81180191040039,-105.0867919921875,78.51,6.7,0.74,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.16,1176.96,728.0,2004.0,,,,,,,0.06,-0.14,-0.87,0.88,0.69,0.0,,,,,,,,0.04,,0.03,0.5,236.56,30.81,-105.09,25.13,
1561381,30.81180191040039,-105.08678436279297,78.49,6.7,0.74,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.15,1176.95,728.0,2005.0,,,,,,,0.05,-0.15,-0.87,0.88,0.69,0.0,,,,,,,,0.04,,0.12,0.38,290.24,30.81,-105.09,25.11,
1561382,30.81180191040039,-105.0867691040039,78.47,6.7,0.75,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.15,1176.95,728.0,2006.0,,,,,,,0.05,-0.15,-0.87,0.88,0.68,0.0,,,,,,,,0.03,,0.03,0.38,200.96,30.81,-105.09,25.15,
1561383,30.81180191040039,-105.08676147460938,78.46,6.69,0.74,,0.1,0.0,0.0,,0.0,0.01,0.0,,25.16,1176.96,728.0,2007.0,,,,,,,0.05,-0.14,-0.87,0.88,0.69,0.0,,,,,,,,0.03,,0.5,0.5,203.82,30.81,-105.09,25.11,
1561384,30.81180191040039,-105.08675384521484,78.44,6.68,0.74,,0.1,0.0,0.0,,-0.01,0.01,0.0,,25.18,1176.98,728.0,2008.0,,,,,,,0.05,-0.14,-0.88,0.88,0.7,0.0,,,,,,,,0.03,,0.34,0.88,182.65,30.81,-105.09,25.16,
1561385,30.81180191040039,-105.08674621582031,78.42,6.67,0.74,,0.1,0.0,0.0,,-0.01,0.01,0.0,,25.17,1176.97,728.0,2009.0,,,,,,,0.05,-0.13,-0.88,0.88,0.71,0.0,,,,,,,,0.05,,0.49,0.88,61.23,30.81,-105.09,25.04,
1561386,30.81180191040039,-105.08673858642578,78.4,6.66,0.74,,0.1,0.0,0.0,,-0.01,0.01,0.0,,25.14,1176.93,728.0,2010.0,,,,,,,0.05,-0.13,-0.89,0.88,0.72,0.0,,,,,,,,0.11,,0.63,0.5,42.16,30.81,-105.09,24.86,
1561387,30.81180191040039,-105.08673095703125,78.39,6.65,0.74,,0.1,0.0,0.0,,-0.01,0.01,0.0,,25.05,1176.85,728.0,2011.0,,,,,,,0.05,-0.12,-0.89,0.88,0.73,0.0,,,,,,,,0.18,,0.45,0.62,41.32,30.81,-105.09,24.62,
1561388,30.81180191040039,-105.08671569824219,78.37,6.64,0.74,,0.1,0.0,0.0,,-0.01,0.01,0.0,,24.89,1176.69,728.0,2012.0,,,,,,,0.05,-0.12,-0.9,0.88,0.74,0.0,,,,,,,,0.27,,0.34,0.62,46.79,30.81,-105.09,24.31,
1561389,30.81180191040039,-105.08670806884766,78.35,6.63,0.74,,0.1,0.0,0.0,,-0.01,0.01,0.0,,24.63,1176.43,728.0,2013.0,,,,,,,0.05,-0.11,-0.91,0.88,0.75,0.0,,,,,,,,0.35,,0.19,0.62,55.5,30.81,-105.09,23.95,
1561390,30.81180191040039,-105.08670043945312,78.33,6.62,0.73,,0.1,0.0,0.0,,-0.01,0.01,0.0,,24.27,1176.07,728.0,2014.0,,,,,,,0.05,-0.11,-0.91,0.89,0.76,0.0,,,,,,,,0.38,,0.09,0.5,40.67,30.81,-105.09,23.62,
1561391,30.81180191040039,-105.0866928100586,78.32,6.61,0.73,,0.1,0.0,0.0,,-0.01,0.01,0.0,,23.92,1175.72,728.0,2015.0,,,,,,,0.05,-0.1,-0.92,0.89,0.78,0.0,,,,,,,,0.36,,0.05,0.5,16.74,30.81,-105.09,23.61,
1561392,30.81180191040039,-105.08668518066406,78.3,6.6,0.73,,0.1,0.0,0.0,,-0.01,0.01,0.0,,23.61,1175.41,728.0,2016.0,,,,,,,0.05,-0.1,-0.92,0.89,0.79,0.0,,,,,,,,0.37,,0.13,0.5,73.21,30.81,-105.09,23.33,
1561393,30.81180191040039,-105.086669921875,78.28,6.59,0.73,,0.1,0.0,0.0,,-0.02,0.01,0.0,,23.21,1175.01,728.0,2017.0,,,,,,,0.05,-0.09,-0.92,0.89,0.8,0.0,,,,,,,,0.44,,0.13,0.5,72.86,30.81,-105.09,22.94,
1561394,30.81180191040039,-105.08666229248047,78.26,6.58,0.73,,0.1,0.0,0.0,,-0.02,0.02,0.0,,22.73,1174.53,728.0,2018.0,,,,,,,0.05,-0.09,-0.93,0.89,0.82,0.0,,,,,,,,0.48,,0.07,0.5,62.85,30.81,-105.09,21.94,
1561395,30.81180191040039,-105.08665466308594,78.25,6.57,0.73,,0.1,0.0,0.0,,-0.02,0.02,0.0,,22.21,1174.01,728.0,2019.0,,,,,,,0.05,-0.08,-0.93,0.89,0.83,0.0,,,,,,,,0.52,,0.09,0.5,73.59,30.81,-105.09,21.94,
1561396,30.81180191040039,-105.0866470336914,78.23,6.56,0.73,,0.1,0.0,0.0,,-0.02,0.02,0.0,,21.63,1173.43,728.0,2020.0,,,,,,,0.05,-0.07,-0.94,0.89,0.84,0.0,,,,,,,,0.58,,0.08,0.5,66.12,30.81,-105.09,20.69,
1561397,30.81180191040039,-105.08663940429688,78.21,6.55,0.73,,0.1,0.0,0.0,,-0.02,0.02,0.0,,20.99,1172.78,728.0,2021.0,,,,,,,0.05,-0.07,-0.94,0.89,0.86,0.0,,,,,,,,0.59,,0.07,0.5,294.31,30.81,-105.09,20.8,
1561398,30.81180191040039,-105.08663177490234,78.2,6.54,0.73,,0.1,0.0,0.0,,-0.02,0.02,0.0,,20.42,1172.22,728.0,2022.0,,,,,,,0.05,-0.06,-0.94,0.89,0.87,0.0,,,,,,,,0.58,,0.04,0.5,323.71,30.81,-105.09,20.32,
1561399,30.81180191040039,-105.08661651611328,78.18,6.53,0.73,,0.1,0.0,0.0,,-0.02,0.02,0.0,,19.87,1171.67,728.0,2023.0,,,,,,,0.05,-0.05,-0.95,0.89,0.89,0.0,,,,,,,,0.74,,0.2,0.5,81.62,30.81,-105.09,19.45,
1561400,30.81180191040039,-105.08660888671875,78.16,6.52,0.72,,0.1,0.0,0.0,,-0.02,0.02,0.0,,18.98,1170.78,728.0,2024.0,,,,,,,0.05,-0.04,-0.95,0.89,0.9,0.0,,,,,,,,1.01,,0.19,0.5,90.76,30.81,-105.09,19.45,
1561401,30.81180191040039,-105.08660125732422,78.15,6.51,0.72,,0.1,0.0,0.0,,-0.02,0.02,0.0,,17.72,1169.52,728.0,2025.0,,,,,,,0.05,-0.04,-0.95,0.89,0.92,0.0,,,,,,,,1.14,,0.07,0.5,227.39,30.81,-105.09,19.51,
1561402,30.81180191040039,-105.08659362792969,78.12,6.5,0.72,,0.1,0.0,0.0,,-0.02,0.02,0.0,,16.51,1168.31,728.0,2026.0,,,,,,,0.05,-0.03,-0.95,0.89,0.94,0.0,,,,,,,,1.05,,0.18,0.5,249.96,30.81,-105.09,17.04,
